DxNo,FxNo,DxSto1,FxSto1,DxSto2,FxSto2,DxSto3,FxSto3
0.745032,440,,,,,,
0.745039,440,,,,,,
0.745046,440,,,,,,
0.745052,440,,,,,,
0.745059,441,,,,,,
0.745065,441,,,,,,
0.745072,441,,,,,,
0.745079,441,,,,,,
0.745085,441,,,,,,
0.745092,442,,,,,,
0.745099,442,,,,,,
0.745105,442,,,,,,
0.745112,442,,,,,,
0.745118,443,,,,,,
0.745125,443,,,,,,
0.745132,444,,,,,,
0.745138,445,,,,,,
0.745145,445,,,,,,
0.745152,446,,,,,,
0.745158,446,,,,,,
0.745165,446,,,,,,
0.745171,447,,,,,,
0.745178,447,,,,,,
0.745185,447,,,,,,
0.745191,447,,,,,,
0.745198,446,,,,,,
0.745204,446,,,,,,
0.745211,446,,,,,,
0.745218,445,,,,,,
0.745224,445,,,,,,
0.745231,445,,,,,,
0.745238,444,,,,,,
0.745244,444,,,,,,
0.745251,444,,,,,,
0.745257,444,,,,,,
0.745264,444,,,,,,
0.745271,444,,,,,,
0.745277,444,,,,,,
0.745284,444,,,,,,
0.745291,444,,,,,,
0.745297,443,,,,,,
0.745304,444,,,,,,
0.74531,444,,,,,,
0.745317,444,,,,,,
0.745324,444,,,,,,
0.74533,444,,,,,,
0.745337,444,,,,,,
0.745343,444,,,,,,
0.74535,444,,,,,,
0.745357,444,,,,,,
0.745363,444,,,,,,
0.74537,444,,,,,,
0.745377,444,,,,,,
0.745383,444,,,,,,
0.74539,444,,,,,,
0.745396,444,,,,,,
0.745403,443,,,,,,
0.74541,443,,,,,,
0.745416,443,,,,,,
0.745423,443,,,,,,
0.74543,443,,,,,,
0.745436,443,,,,,,
0.745443,443,,,,,,
0.745449,443,,,,,,
0.745456,443,,,,,,
0.745463,443,,,,,,
0.745469,443,,,,,,
0.745476,443,,,,,,
0.745482,442,,,,,,
0.745489,442,,,,,,
0.745496,441,,,,,,
0.745502,441,,,,,,
0.745509,441,,,,,,
0.745516,441,,,,,,
0.745522,441,,,,,,
0.745529,441,,,,,,
0.745535,441,,,,,,
0.745542,441,,,,,,
0.745549,441,,,,,,
0.745555,441,,,,,,
0.745562,441,,,,,,
0.745569,442,,,,,,
0.745575,442,,,,,,
0.745582,442,,,,,,
0.745588,442,,,,,,
0.745595,442,,,,,,
0.745602,442,,,,,,
0.745608,442,,,,,,
0.745615,442,,,,,,
0.745621,442,,,,,,
0.745628,442,,,,,,
0.745635,443,,,,,,
0.745641,443,,,,,,
0.745648,443,,,,,,
0.745655,443,,,,,,
0.745661,443,,,,,,
0.745668,443,,,,,,
0.745674,443,,,,,,
0.745681,443,,,,,,
0.745688,443,,,,,,
0.745694,443,,,,,,
0.745701,443,,,,,,
0.745708,443,,,,,,
0.745714,444,,,,,,
0.745721,444,,,,,,
0.745727,444,,,,,,
0.745734,444,,,,,,
0.745741,444,,,,,,
0.745747,444,,,,,,
0.745754,444,,,,,,
0.74576,444,,,,,,
0.745767,444,,,,,,
0.745774,444,,,,,,
0.74578,444,,,,,,
0.745787,444,,,,,,
0.745794,444,,,,,,
0.7458,443,,,,,,
0.745807,443,,,,,,
0.745813,442,,,,,,
0.74582,442,,,,,,
0.745827,442,,,,,,
0.745833,442,,,,,,
0.74584,442,,,,,,
0.745847,442,,,,,,
0.745853,442,,,,,,
0.74586,442,,,,,,
0.745866,442,,,,,,
0.745873,442,,,,,,
0.74588,441,,,,,,
0.745886,441,,,,,,
0.745893,441,,,,,,
0.745899,441,,,,,,
0.745906,441,,,,,,
0.745913,441,,,,,,
0.745919,441,,,,,,
0.745926,441,,,,,,
0.745933,441,,,,,,
0.745939,440,,,,,,
0.745946,440,,,,,,
0.745952,439,,,,,,
0.745959,439,,,,,,
0.745966,438,,,,,,
0.745972,438,,,,,,
0.745979,438,,,,,,
0.745986,437,,,,,,
0.745992,437,,,,,,
0.745999,437,,,,,,
0.746005,437,,,,,,
0.746012,437,,,,,,
0.746019,437,,,,,,
0.746025,437,,,,,,
0.746032,437,,,,,,
0.746038,437,,,,,,
0.746045,437,,,,,,
0.746052,437,,,,,,
0.746058,437,,,,,,
0.746065,437,,,,,,
0.746072,437,,,,,,
0.746078,437,,,,,,
0.746085,437,,,,,,
0.746091,437,,,,,,
0.746098,438,,,,,,
0.746105,438,,,,,,
0.746111,438,,,,,,
0.746118,438,,,,,,
0.746125,438,,,,,,
0.746131,438,,,,,,
0.746138,438,,,,,,
0.746144,439,,,,,,
0.746151,439,,,,,,
0.746158,439,,,,,,
0.746164,439,,,,,,
0.746171,439,,,,,,
0.746177,439,,,,,,
0.746184,439,,,,,,
0.746191,439,,,,,,
0.746197,439,,,,,,
0.746204,439,,,,,,
0.746211,440,,,,,,
0.746217,440,,,,,,
0.746224,440,,,,,,
0.74623,440,,,,,,
0.746237,440,,,,,,
0.746244,440,,,,,,
0.74625,440,,,,,,
0.746257,441,,,,,,
0.746264,441,,,,,,
0.74627,441,,,,,,
0.746277,441,,,,,,
0.746283,441,,,,,,
0.74629,441,,,,,,
0.746297,441,,,,,,
0.746303,441,,,,,,
0.74631,441,,,,,,
0.746316,441,,,,,,
0.746323,441,,,,,,
0.74633,441,,,,,,
0.746336,441,,,,,,
0.746343,440,,,,,,
0.74635,440,,,,,,
0.746356,440,,,,,,
0.746363,439,,,,,,
0.746369,439,,,,,,
0.746376,439,,,,,,
0.746383,439,,,,,,
0.746389,439,,,,,,
0.746396,439,,,,,,
0.746403,439,,,,,,
0.746409,439,,,,,,
0.746416,439,,,,,,
0.746422,440,,,,,,
0.746429,440,,,,,,
0.746436,441,,,,,,
0.746442,442,,,,,,
0.746449,443,,,,,,
0.746456,443,,,,,,
0.746462,444,,,,,,
0.746469,444,,,,,,
0.746475,444,,,,,,
0.746482,444,,,,,,
0.746489,444,,,,,,
0.746495,443,,,,,,
0.746502,443,,,,,,
0.746508,442,,,,,,
0.746515,441,,,,,,
0.746522,440,,,,,,
0.746528,439,,,,,,
0.746535,438,,,,,,
0.746542,438,,,,,,
0.746548,437,,,,,,
0.746555,437,,,,,,
0.746561,437,,,,,,
0.746568,438,,,,,,
0.746575,438,,,,,,
0.746581,439,,,,,,
0.746588,439,,,,,,
0.746595,440,,,,,,
0.746601,440,,,,,,
0.746608,440,,,,,,
0.746614,440,,,,,,
0.746621,441,,,,,,
0.746628,441,,,,,,
0.746634,442,,,,,,
0.746641,442,,,,,,
0.746647,443,,,,,,
0.746654,443,,,,,,
0.746661,443,,,,,,
0.746667,444,,,,,,
0.746674,444,,,,,,
0.746681,444,,,,,,
0.746687,444,,,,,,
0.746694,444,,,,,,
0.7467,445,,,,,,
0.746707,445,,,,,,
0.746714,445,,,,,,
0.74672,446,,,,,,
0.746727,446,,,,,,
0.746734,446,,,,,,
0.74674,446,,,,,,
0.746747,446,,,,,,
0.746753,446,,,,,,
0.74676,446,,,,,,
0.746767,446,,,,,,
0.746773,446,,,,,,
0.74678,446,,,,,,
0.746786,446,,,,,,
0.746793,446,,,,,,
0.7468,446,,,,,,
0.746806,446,,,,,,
0.746813,445,,,,,,
0.74682,445,,,,,,
0.746826,444,,,,,,
0.746833,444,,,,,,
0.746839,444,,,,,,
0.746846,444,,,,,,
0.746853,444,,,,,,
0.746859,443,,,,,,
0.746866,443,,,,,,
0.746873,443,,,,,,
0.746879,443,,,,,,
0.746886,442,,,,,,
0.746892,442,,,,,,
0.746899,442,,,,,,
0.746906,442,,,,,,
0.746912,442,,,,,,
0.746919,442,,,,,,
0.746925,442,,,,,,
0.746932,442,,,,,,
0.746939,442,,,,,,
0.746945,442,,,,,,
0.746952,442,,,,,,
0.746959,442,,,,,,
0.746965,442,,,,,,
0.746972,443,,,,,,
0.746978,443,,,,,,
0.746985,444,,,,,,
0.746992,444,,,,,,
0.746998,445,,,,,,
0.747005,445,,,,,,
0.747012,445,,,,,,
0.747018,445,,,,,,
0.747025,445,,,,,,
0.747031,444,,,,,,
0.747038,444,,,,,,
0.747045,444,,,,,,
0.747051,444,,,,,,
0.747058,444,,,,,,
0.747064,444,,,,,,
0.747071,444,,,,,,
0.747078,444,,,,,,
0.747084,443,,,,,,
0.747091,443,,,,,,
0.747098,443,,,,,,
0.747104,443,,,,,,
0.747111,443,,,,,,
0.747117,443,,,,,,
0.747124,444,,,,,,
0.747131,444,,,,,,
0.747137,444,,,,,,
0.747144,444,,,,,,
0.747151,444,,,,,,
0.747157,444,,,,,,
0.747164,444,,,,,,
0.74717,443,,,,,,
0.747177,443,,,,,,
0.747184,442,,,,,,
0.74719,442,,,,,,
0.747197,442,,,,,,
0.747203,442,,,,,,
0.74721,442,,,,,,
0.747217,441,,,,,,
0.747223,441,,,,,,
0.74723,441,,,,,,
0.747237,441,,,,,,
0.747243,441,,,,,,
0.74725,441,,,,,,
0.747256,441,,,,,,
0.747263,441,,,,,,
0.74727,441,,,,,,
0.747276,441,,,,,,
0.747283,441,,,,,,
0.74729,441,,,,,,
0.747296,441,,,,,,
0.747303,440,,,,,,
0.747309,440,,,,,,
0.747316,440,,,,,,
0.747323,440,,,,,,
0.747329,440,,,,,,
0.747336,440,,,,,,
0.747342,440,,,,,,
0.747349,440,,,,,,
0.747356,440,,,,,,
0.747362,440,,,,,,
0.747369,440,,,,,,
0.747376,440,,,,,,
0.747382,440,,,,,,
0.747389,441,,,,,,
0.747395,441,,,,,,
0.747402,441,,,,,,
0.747409,441,,,,,,
0.747415,441,,,,,,
0.747422,441,,,,,,
0.747429,441,,,,,,
0.747435,441,,,,,,
0.747442,442,,,,,,
0.747448,442,,,,,,
0.747455,443,,,,,,
0.747462,443,,,,,,
0.747468,443,,,,,,
0.747475,443,,,,,,
0.747481,443,,,,,,
0.747488,443,,,,,,
0.747495,442,,,,,,
0.747501,442,,,,,,
0.747508,442,,,,,,
0.747515,441,,,,,,
0.747521,441,,,,,,
0.747528,441,,,,,,
0.747534,441,,,,,,
0.747541,440,,,,,,
0.747548,440,,,,,,
0.747554,440,,,,,,
0.747561,439,,,,,,
0.747568,439,,,,,,
0.747574,439,,,,,,
0.747581,439,,,,,,
0.747587,438,,,,,,
0.747594,439,,,,,,
0.747601,439,,,,,,
0.747607,439,,,,,,
0.747614,439,,,,,,
0.74762,440,,,,,,
0.747627,440,,,,,,
0.747634,441,,,,,,
0.74764,442,,,,,,
0.747647,442,,,,,,
0.747654,443,,,,,,
0.74766,444,,,,,,
0.747667,445,,,,,,
0.747673,445,,,,,,
0.74768,445,,,,,,
0.747687,445,,,,,,
0.747693,446,,,,,,
0.7477,446,,,,,,
0.747707,445,,,,,,
0.747713,445,,,,,,
0.74772,445,,,,,,
0.747726,445,,,,,,
0.747733,445,,,,,,
0.74774,445,,,,,,
0.747746,445,,,,,,
0.747753,444,,,,,,
0.74776,444,,,,,,
0.747766,443,,,,,,
0.747773,443,,,,,,
0.747779,442,,,,,,
0.747786,442,,,,,,
0.747793,442,,,,,,
0.747799,442,,,,,,
0.747806,442,,,,,,
0.747812,442,,,,,,
0.747819,442,,,,,,
0.747826,442,,,,,,
0.747832,442,,,,,,
0.747839,442,,,,,,
0.747846,442,,,,,,
0.747852,442,,,,,,
0.747859,442,,,,,,
0.747865,443,,,,,,
0.747872,443,,,,,,
0.747879,443,,,,,,
0.747885,443,,,,,,
0.747892,443,,,,,,
0.747899,443,,,,,,
0.747905,443,,,,,,
0.747912,443,,,,,,
0.747918,442,,,,,,
0.747925,442,,,,,,
0.747932,443,,,,,,
0.747938,443,,,,,,
0.747945,443,,,,,,
0.747951,443,,,,,,
0.747958,443,,,,,,
0.747965,443,,,,,,
0.747971,442,,,,,,
0.747978,442,,,,,,
0.747985,442,,,,,,
0.747991,442,,,,,,
0.747998,442,,,,,,
0.748004,442,,,,,,
0.748011,442,,,,,,
0.748018,442,,,,,,
0.748024,442,,,,,,
0.748031,442,,,,,,
0.748038,441,,,,,,
0.748044,441,,,,,,
0.748051,441,,,,,,
0.748057,441,,,,,,
0.748064,441,,,,,,
0.748071,441,,,,,,
0.748077,441,,,,,,
0.748084,442,,,,,,
0.74809,442,,,,,,
0.748097,442,,,,,,
0.748104,443,,,,,,
0.74811,443,,,,,,
0.748117,443,,,,,,
0.748124,443,,,,,,
0.74813,443,,,,,,
0.748137,443,,,,,,
0.748143,443,,,,,,
0.74815,443,,,,,,
0.748157,443,,,,,,
0.748163,444,,,,,,
0.74817,444,,,,,,
0.748177,444,,,,,,
0.748183,445,,,,,,
0.74819,445,,,,,,
0.748196,445,,,,,,
0.748203,445,,,,,,
0.74821,445,,,,,,
0.748216,445,,,,,,
0.748223,445,,,,,,
0.748229,444,,,,,,
0.748236,444,,,,,,
0.748243,444,,,,,,
0.748249,444,,,,,,
0.748256,445,,,,,,
0.748263,445,,,,,,
0.748269,445,,,,,,
0.748276,445,,,,,,
0.748282,446,,,,,,
0.748289,446,,,,,,
0.748296,446,,,,,,
0.748302,446,,,,,,
0.748309,445,,,,,,
0.748316,445,,,,,,
0.748322,445,,,,,,
0.748329,444,,,,,,
0.748335,444,,,,,,
0.748342,443,,,,,,
0.748349,443,,,,,,
0.748355,443,,,,,,
0.748362,444,,,,,,
0.748368,444,,,,,,
0.748375,444,,,,,,
0.748382,445,,,,,,
0.748388,445,,,,,,
0.748395,446,,,,,,
0.748402,446,,,,,,
0.748408,446,,,,,,
0.748415,446,,,,,,
0.748421,446,,,,,,
0.748428,446,,,,,,
0.748435,446,,,,,,
0.748441,446,,,,,,
0.748448,446,,,,,,
0.748455,445,,,,,,
0.748461,445,,,,,,
0.748468,445,,,,,,
0.748474,445,,,,,,
0.748481,445,,,,,,
0.748488,445,,,,,,
0.748494,445,,,,,,
0.748501,445,,,,,,
0.748507,445,,,,,,
0.748514,445,,,,,,
0.748521,445,,,,,,
0.748527,445,,,,,,
0.748534,445,,,,,,
0.748541,445,,,,,,
0.748547,445,,,,,,
0.748554,446,,,,,,
0.74856,446,,,,,,
0.748567,447,,,,,,
0.748574,447,,,,,,
0.74858,447,,,,,,
0.748587,447,,,,,,
0.748594,446,,,,,,
0.7486,446,,,,,,
0.748607,446,,,,,,
0.748613,446,,,,,,
0.74862,445,,,,,,
0.748627,445,,,,,,
0.748633,445,,,,,,
0.74864,445,,,,,,
0.748646,444,,,,,,
0.748653,444,,,,,,
0.74866,444,,,,,,
0.748666,444,,,,,,
0.748673,445,,,,,,
0.74868,445,,,,,,
0.748686,445,,,,,,
0.748693,445,,,,,,
0.748699,445,,,,,,
0.748706,445,,,,,,
0.748713,444,,,,,,
0.748719,444,,,,,,
0.748726,444,,,,,,
0.748733,444,,,,,,
0.748739,444,,,,,,
0.748746,443,,,,,,
0.748752,443,,,,,,
0.748759,443,,,,,,
0.748766,442,,,,,,
0.748772,442,,,,,,
0.748779,442,,,,,,
0.748785,442,,,,,,
0.748792,442,,,,,,
0.748799,442,,,,,,
0.748805,442,,,,,,
0.748812,442,,,,,,
0.748819,442,,,,,,
0.748825,442,,,,,,
0.748832,441,,,,,,
0.748838,441,,,,,,
0.748845,441,,,,,,
0.748852,440,,,,,,
0.748858,440,,,,,,
0.748865,440,,,,,,
0.748872,440,,,,,,
0.748878,440,,,,,,
0.748885,440,,,,,,
0.748891,440,,,,,,
0.748898,440,,,,,,
0.748905,440,,,,,,
0.748911,441,,,,,,
0.748918,441,,,,,,
0.748924,442,,,,,,
0.748931,442,,,,,,
0.748938,443,,,,,,
0.748944,443,,,,,,
0.748951,443,,,,,,
0.748958,443,,,,,,
0.748964,443,,,,,,
0.748971,443,,,,,,
0.748977,443,,,,,,
0.748984,444,,,,,,
0.748991,444,,,,,,
0.748997,444,,,,,,
0.749004,444,,,,,,
0.749011,443,,,,,,
0.749017,443,,,,,,
0.749024,443,,,,,,
0.74903,442,,,,,,
0.749037,442,,,,,,
0.749044,442,,,,,,
0.74905,443,,,,,,
0.749057,443,,,,,,
0.749063,443,,,,,,
0.74907,443,,,,,,
0.749077,443,,,,,,
0.749083,444,,,,,,
0.74909,444,,,,,,
0.749097,444,,,,,,
0.749103,444,,,,,,
0.74911,444,,,,,,
0.749116,444,,,,,,
0.749123,444,,,,,,
0.74913,444,,,,,,
0.749136,444,,,,,,
0.749143,443,,,,,,
0.74915,443,,,,,,
0.749156,442,,,,,,
0.749163,442,,,,,,
0.749169,441,,,,,,
0.749176,441,,,,,,
0.749183,441,,,,,,
0.749189,441,,,,,,
0.749196,441,,,,,,
0.749203,441,,,,,,
0.749209,442,,,,,,
0.749216,442,,,,,,
0.749222,442,,,,,,
0.749229,442,,,,,,
0.749236,442,,,,,,
0.749242,443,,,,,,
0.749249,443,,,,,,
0.749255,444,,,,,,
0.749262,444,,,,,,
0.749269,444,,,,,,
0.749275,444,,,,,,
0.749282,444,,,,,,
0.749289,444,,,,,,
0.749295,443,,,,,,
0.749302,443,,,,,,
0.749308,443,,,,,,
0.749315,442,,,,,,
0.749322,442,,,,,,
0.749328,441,,,,,,
0.749335,441,,,,,,
0.749342,441,,,,,,
0.749348,441,,,,,,
0.749355,441,,,,,,
0.749361,441,,,,,,
0.749368,441,,,,,,
0.749375,441,,,,,,
0.749381,441,,,,,,
0.749388,442,,,,,,
0.749394,442,,,,,,
0.749401,442,,,,,,
0.749408,442,,,,,,
0.749414,442,,,,,,
0.749421,443,,,,,,
0.749428,443,,,,,,
0.749434,443,,,,,,
0.749441,444,,,,,,
0.749447,444,,,,,,
0.749454,444,,,,,,
0.749461,444,,,,,,
0.749467,444,,,,,,
0.749474,443,,,,,,
0.749481,443,,,,,,
0.749487,443,,,,,,
0.749494,443,,,,,,
0.7495,443,,,,,,
0.749507,443,,,,,,
0.749514,443,,,,,,
0.74952,442,,,,,,
0.749527,442,,,,,,
0.749533,442,,,,,,
0.74954,442,,,,,,
0.749547,442,,,,,,
0.749553,443,,,,,,
0.74956,443,,,,,,
0.749567,444,,,,,,
0.749573,444,,,,,,
0.74958,445,,,,,,
0.749586,445,,,,,,
0.749593,445,,,,,,
0.7496,446,,,,,,
0.749606,446,,,,,,
0.749613,446,,,,,,
0.74962,446,,,,,,
0.749626,446,,,,,,
0.749633,446,,,,,,
0.749639,446,,,,,,
0.749646,445,,,,,,
0.749653,445,,,,,,
0.749659,444,,,,,,
0.749666,444,,,,,,
0.749672,443,,,,,,
0.749679,442,,,,,,
0.749686,442,,,,,,
0.749692,441,,,,,,
0.749699,441,,,,,,
0.749706,441,,,,,,
0.749712,440,,,,,,
0.749719,440,,,,,,
0.749725,440,,,,,,
0.749732,440,,,,,,
0.749739,440,,,,,,
0.749745,441,,,,,,
0.749752,441,,,,,,
0.749759,441,,,,,,
0.749765,442,,,,,,
0.749772,442,,,,,,
0.749778,442,,,,,,
0.749785,442,,,,,,
0.749792,443,,,,,,
0.749798,443,,,,,,
0.749805,443,,,,,,
0.749811,443,,,,,,
0.749818,443,,,,,,
0.749825,443,,,,,,
0.749831,442,,,,,,
0.749838,442,,,,,,
0.749845,442,,,,,,
0.749851,442,,,,,,
0.749858,442,,,,,,
0.749864,441,,,,,,
0.749871,441,,,,,,
0.749878,441,,,,,,
0.749884,441,,,,,,
0.749891,441,,,,,,
0.749898,441,,,,,,
0.749904,441,,,,,,
0.749911,441,,,,,,
0.749917,441,,,,,,
0.749924,442,,,,,,
0.749931,442,,,,,,
0.749937,442,,,,,,
0.749944,443,,,,,,
0.74995,444,,,,,,
0.749957,444,,,,,,
0.749964,445,,,,,,
0.74997,445,,,,,,
0.749977,445,,,,,,
0.749984,445,,,,,,
0.74999,445,,,,,,
0.749997,444,,,,,,
0.750003,444,,,,,,
0.75001,443,,,,,,
0.750017,443,,,,,,
0.750023,442,,,,,,
0.75003,442,,,,,,
0.750037,442,,,,,,
0.750043,441,,,,,,
0.75005,441,,,,,,
0.750056,442,,,,,,
0.750063,442,,,,,,
0.75007,442,,,,,,
0.750076,442,,,,,,
0.750083,442,,,,,,
0.750089,442,,,,,,
0.750096,442,,,,,,
0.750103,441,,,,,,
0.750109,441,,,,,,
0.750116,441,,,,,,
0.750123,441,,,,,,
0.750129,441,,,,,,
0.750136,441,,,,,,
0.750142,441,,,,,,
0.750149,441,,,,,,
0.750156,441,,,,,,
0.750162,442,,,,,,
0.750169,442,,,,,,
0.750176,442,,,,,,
0.750182,442,,,,,,
0.750189,442,,,,,,
0.750195,441,,,,,,
0.750202,441,,,,,,
0.750209,441,,,,,,
0.750215,442,,,,,,
0.750222,442,,,,,,
0.750228,442,,,,,,
0.750235,442,,,,,,
0.750242,443,,,,,,
0.750248,443,,,,,,
0.750255,444,,,,,,
0.750262,444,,,,,,
0.750268,444,,,,,,
0.750275,444,,,,,,
0.750281,444,,,,,,
0.750288,444,,,,,,
0.750295,444,,,,,,
0.750301,444,,,,,,
0.750308,443,,,,,,
0.750315,443,,,,,,
0.750321,444,,,,,,
0.750328,444,,,,,,
0.750334,444,,,,,,
0.750341,444,,,,,,
0.750348,444,,,,,,
0.750354,444,,,,,,
0.750361,444,,,,,,
0.750367,444,,,,,,
0.750374,444,,,,,,
0.750381,443,,,,,,
0.750387,443,,,,,,
0.750394,443,,,,,,
0.750401,443,,,,,,
0.750407,443,,,,,,
0.750414,444,,,,,,
0.75042,444,,,,,,
0.750427,445,,,,,,
0.750434,445,,,,,,
0.75044,446,,,,,,
0.750447,446,,,,,,
0.750454,446,,,,,,
0.75046,446,,,,,,
0.750467,446,,,,,,
0.750473,446,,,,,,
0.75048,446,,,,,,
0.750487,446,,,,,,
0.750493,446,,,,,,
0.7505,446,,,,,,
0.750506,446,,,,,,
0.750513,447,,,,,,
0.75052,447,,,,,,
0.750526,447,,,,,,
0.750533,446,,,,,,
0.75054,446,,,,,,
0.750546,446,,,,,,
0.750553,445,,,,,,
0.750559,445,,,,,,
0.750566,444,,,,,,
0.750573,444,,,,,,
0.750579,444,,,,,,
0.750586,444,,,,,,
0.750593,444,,,,,,
0.750599,444,,,,,,
0.750606,444,,,,,,
0.750612,444,,,,,,
0.750619,444,,,,,,
0.750626,444,,,,,,
0.750632,444,,,,,,
0.750639,444,,,,,,
0.750646,444,,,,,,
0.750652,444,,,,,,
0.750659,444,,,,,,
0.750665,445,,,,,,
0.750672,445,,,,,,
0.750679,445,,,,,,
0.750685,445,,,,,,
0.750692,445,,,,,,
0.750698,445,,,,,,
0.750705,444,,,,,,
0.750712,444,,,,,,
0.750718,444,,,,,,
0.750725,444,,,,,,
0.750732,443,,,,,,
0.750738,443,,,,,,
0.750745,443,,,,,,
0.750751,443,,,,,,
0.750758,443,,,,,,
0.750765,443,,,,,,
0.750771,442,,,,,,
0.750778,442,,,,,,
0.750785,442,,,,,,
0.750791,442,,,,,,
0.750798,442,,,,,,
0.750804,442,,,,,,
0.750811,442,,,,,,
0.750818,442,,,,,,
0.750824,442,,,,,,
0.750831,443,,,,,,
0.750837,443,,,,,,
0.750844,443,,,,,,
0.750851,443,,,,,,
0.750857,443,,,,,,
0.750864,442,,,,,,
0.750871,442,,,,,,
0.750877,442,,,,,,
0.750884,442,,,,,,
0.75089,443,,,,,,
0.750897,443,,,,,,
0.750904,443,,,,,,
0.75091,444,,,,,,
0.750917,444,,,,,,
0.750924,445,,,,,,
0.75093,445,,,,,,
0.750937,445,,,,,,
0.750943,445,,,,,,
0.75095,446,,,,,,
0.750957,446,,,,,,
0.750963,446,,,,,,
0.75097,445,,,,,,
0.750976,445,,,,,,
0.750983,445,,,,,,
0.75099,445,,,,,,
0.750996,444,,,,,,
0.751003,444,,,,,,
0.75101,444,,,,,,
0.751016,444,,,,,,
0.751023,444,,,,,,
0.751029,444,,,,,,
0.751036,444,,,,,,
0.751043,444,,,,,,
0.751049,444,,,,,,
0.751056,444,,,,,,
0.751063,444,,,,,,
0.751069,444,,,,,,
0.751076,445,,,,,,
0.751082,445,,,,,,
0.751089,445,,,,,,
0.751096,445,,,,,,
0.751102,445,,,,,,
0.751109,445,,,,,,
0.751115,445,,,,,,
0.751122,444,,,,,,
0.751129,444,,,,,,
0.751135,444,,,,,,
0.751142,444,,,,,,
0.751149,444,,,,,,
0.751155,444,,,,,,
0.751162,444,,,,,,
0.751168,444,,,,,,
0.751175,444,,,,,,
0.751182,443,,,,,,
0.751188,443,,,,,,
0.751195,443,,,,,,
0.751202,443,,,,,,
0.751208,443,,,,,,
0.751215,444,,,,,,
0.751221,444,,,,,,
0.751228,444,,,,,,
0.751235,443,,,,,,
0.751241,443,,,,,,
0.751248,442,,,,,,
0.751254,441,,,,,,
0.751261,441,,,,,,
0.751268,441,,,,,,
0.751274,441,,,,,,
0.751281,441,,,,,,
0.751288,441,,,,,,
0.751294,441,,,,,,
0.751301,442,,,,,,
0.751307,442,,,,,,
0.751314,442,,,,,,
0.751321,442,,,,,,
0.751327,442,,,,,,
0.751334,443,,,,,,
0.751341,443,,,,,,
0.751347,444,,,,,,
0.751354,444,,,,,,
0.75136,444,,,,,,
0.751367,445,,,,,,
0.751374,444,,,,,,
0.75138,444,,,,,,
0.751387,444,,,,,,
0.751393,443,,,,,,
0.7514,443,,,,,,
0.751407,443,,,,,,
0.751413,443,,,,,,
0.75142,443,,,,,,
0.751427,443,,,,,,
0.751433,443,,,,,,
0.75144,442,,,,,,
0.751446,442,,,,,,
0.751453,442,,,,,,
0.75146,442,,,,,,
0.751466,442,,,,,,
0.751473,442,,,,,,
0.75148,442,,,,,,
0.751486,443,,,,,,
0.751493,443,,,,,,
0.751499,443,,,,,,
0.751506,443,,,,,,
0.751513,443,,,,,,
0.751519,443,,,,,,
0.751526,443,,,,,,
0.751532,443,,,,,,
0.751539,443,,,,,,
0.751546,443,,,,,,
0.751552,443,,,,,,
0.751559,443,,,,,,
0.751566,443,,,,,,
0.751572,443,,,,,,
0.751579,443,,,,,,
0.751585,444,,,,,,
0.751592,444,,,,,,
0.751599,444,,,,,,
0.751605,444,,,,,,
0.751612,444,,,,,,
0.751619,444,,,,,,
0.751625,444,,,,,,
0.751632,444,,,,,,
0.751638,444,,,,,,
0.751645,443,,,,,,
0.751652,443,,,,,,
0.751658,443,,,,,,
0.751665,443,,,,,,
0.751671,443,,,,,,
0.751678,443,,,,,,
0.751685,443,,,,,,
0.751691,443,,,,,,
0.751698,443,,,,,,
0.751705,443,,,,,,
0.751711,443,,,,,,
0.751718,443,,,,,,
0.751724,442,,,,,,
0.751731,442,,,,,,
0.751738,441,,,,,,
0.751744,441,,,,,,
0.751751,441,,,,,,
0.751758,441,,,,,,
0.751764,441,,,,,,
0.751771,440,,,,,,
0.751777,440,,,,,,
0.751784,439,,,,,,
0.751791,439,,,,,,
0.751797,438,,,,,,
0.751804,438,,,,,,
0.75181,438,,,,,,
0.751817,438,,,,,,
0.751824,439,,,,,,
0.75183,439,,,,,,
0.751837,440,,,,,,
0.751844,440,,,,,,
0.75185,440,,,,,,
0.751857,441,,,,,,
0.751863,441,,,,,,
0.75187,442,,,,,,
0.751877,442,,,,,,
0.751883,442,,,,,,
0.75189,442,,,,,,
0.751897,443,,,,,,
0.751903,443,,,,,,
0.75191,442,,,,,,
0.751916,442,,,,,,
0.751923,443,,,,,,
0.75193,443,,,,,,
0.751936,443,,,,,,
0.751943,444,,,,,,
0.75195,445,,,,,,
0.751956,445,,,,,,
0.751963,445,,,,,,
0.751969,445,,,,,,
0.751976,445,,,,,,
0.751983,444,,,,,,
0.751989,444,,,,,,
0.751996,444,,,,,,
0.752002,443,,,,,,
0.752009,443,,,,,,
0.752016,443,,,,,,
0.752022,443,,,,,,
0.752029,442,,,,,,
0.752036,442,,,,,,
0.752042,442,,,,,,
0.752049,441,,,,,,
0.752055,442,,,,,,
0.752062,442,,,,,,
0.752069,442,,,,,,
0.752075,443,,,,,,
0.752082,444,,,,,,
0.752089,445,,,,,,
0.752095,445,,,,,,
0.752102,446,,,,,,
0.752108,447,,,,,,
0.752115,448,,,,,,
0.752122,449,,,,,,
0.752128,449,,,,,,
