DxNo,FxNo,DxSto1,FxSto1,DxSto2,FxSto2,DxSto3,FxSto3
0.816173,554,0.816173,557,0.816173,557,0.816173,557
0.816188,554,0.816188,557,0.816188,557,0.816188,557
0.816204,555,0.816204,557,0.816204,557,0.816204,557
0.816219,555,0.816219,557,0.816219,557,0.816219,557
0.816234,555,0.816234,557,0.816234,557,0.816234,557
0.81625,555,0.81625,557,0.81625,556,0.81625,556
0.816265,555,0.816265,556,0.816265,556,0.816265,556
0.816281,555,0.816281,556,0.816281,556,0.816281,556
0.816296,555,0.816296,556,0.816296,556,0.816296,556
0.816311,555,0.816311,556,0.816311,556,0.816311,556
0.816327,555,0.816327,556,0.816327,556,0.816327,556
0.816342,555,0.816342,556,0.816342,555,0.816342,555
0.816357,555,0.816357,555,0.816357,555,0.816357,555
0.816373,555,0.816373,555,0.816373,555,0.816373,555
0.816388,555,0.816388,555,0.816388,555,0.816388,555
0.816403,555,0.816403,555,0.816403,555,0.816403,555
0.816419,555,0.816419,555,0.816419,555,0.816419,555
0.816434,555,0.816434,555,0.816434,555,0.816434,555
0.81645,555,0.81645,555,0.81645,555,0.81645,555
0.816465,555,0.816465,555,0.816465,555,0.816465,555
0.81648,555,0.81648,555,0.81648,555,0.81648,555
0.816496,554,0.816496,555,0.816496,555,0.816496,555
0.816511,554,0.816511,555,0.816511,555,0.816511,555
0.816526,554,0.816526,555,0.816526,555,0.816526,555
0.816542,555,0.816542,555,0.816542,555,0.816542,555
0.816557,555,0.816557,555,0.816557,555,0.816557,555
0.816572,555,0.816572,555,0.816572,555,0.816572,555
0.816588,555,0.816588,555,0.816588,555,0.816588,555
0.816603,555,0.816603,555,0.816603,555,0.816603,555
0.816619,555,0.816619,555,0.816619,555,0.816619,555
0.816634,555,0.816634,555,0.816634,554,0.816634,554
0.816649,555,0.816649,554,0.816649,554,0.816649,554
0.816665,555,0.816665,554,0.816665,554,0.816665,554
0.81668,556,0.81668,554,0.81668,554,0.81668,554
0.816695,556,0.816695,554,0.816695,554,0.816695,554
0.816711,556,0.816711,554,0.816711,554,0.816711,554
0.816726,556,0.816726,554,0.816726,554,0.816726,554
0.816741,556,0.816741,554,0.816741,554,0.816741,554
0.816757,556,0.816757,554,0.816757,554,0.816757,554
0.816772,556,0.816772,554,0.816772,554,0.816772,554
0.816788,556,0.816788,554,0.816788,554,0.816788,554
0.816803,556,0.816803,554,0.816803,554,0.816803,554
0.816818,556,0.816818,554,0.816818,554,0.816818,554
0.816834,556,0.816834,554,0.816834,554,0.816834,554
0.816849,556,0.816849,554,0.816849,554,0.816849,554
0.816864,556,0.816864,554,0.816864,554,0.816864,554
0.81688,556,0.81688,554,0.81688,554,0.81688,554
0.816895,556,0.816895,554,0.816895,554,0.816895,554
0.81691,556,0.81691,554,0.81691,554,0.81691,554
0.816926,557,0.816926,554,0.816926,554,0.816926,554
0.816941,557,0.816941,554,0.816941,554,0.816941,554
0.816957,557,0.816957,554,0.816957,554,0.816957,554
0.816972,557,0.816972,554,0.816972,554,0.816972,554
0.816987,557,0.816987,553,0.816987,554,0.816987,554
0.817003,557,0.817003,553,0.817003,553,0.817003,553
0.817018,558,0.817018,553,0.817018,553,0.817018,553
0.817033,558,0.817033,553,0.817033,553,0.817033,553
0.817049,558,0.817049,553,0.817049,553,0.817049,553
0.817064,558,0.817064,553,0.817064,554,0.817064,554
0.817079,558,0.817079,554,0.817079,554,0.817079,554
0.817095,558,0.817095,554,0.817095,554,0.817095,554
0.81711,558,0.81711,554,0.81711,554,0.81711,554
0.817125,558,0.817125,554,0.817125,554,0.817125,554
0.817141,558,0.817141,554,0.817141,554,0.817141,554
0.817156,558,0.817156,554,0.817156,554,0.817156,554
0.817172,558,0.817172,554,0.817172,554,0.817172,554
0.817187,557,0.817187,554,0.817187,554,0.817187,554
0.817202,557,0.817202,554,0.817202,554,0.817202,554
0.817218,557,0.817218,554,0.817218,554,0.817218,554
0.817233,557,0.817233,554,0.817233,554,0.817233,554
0.817248,557,0.817248,554,0.817248,554,0.817248,554
0.817264,557,0.817264,554,0.817264,554,0.817264,554
0.817279,557,0.817279,554,0.817279,554,0.817279,554
0.817294,557,0.817294,554,0.817294,554,0.817294,554
0.81731,557,0.81731,555,0.81731,555,0.81731,555
0.817325,557,0.817325,555,0.817325,555,0.817325,555
0.817341,557,0.817341,555,0.817341,555,0.817341,555
0.817356,557,0.817356,555,0.817356,555,0.817356,555
0.817371,557,0.817371,555,0.817371,555,0.817371,555
0.817387,557,0.817387,555,0.817387,555,0.817387,555
0.817402,556,0.817402,555,0.817402,555,0.817402,555
0.817417,556,0.817417,555,0.817417,555,0.817417,555
0.817433,556,0.817433,555,0.817433,555,0.817433,555
0.817448,556,0.817448,555,0.817448,555,0.817448,555
0.817463,556,0.817463,555,0.817463,556,0.817463,556
0.817479,556,0.817479,555,0.817479,556,0.817479,556
0.817494,555,0.817494,556,0.817494,556,0.817494,556
0.81751,555,0.81751,556,0.81751,556,0.81751,556
0.817525,555,0.817525,556,0.817525,556,0.817525,556
0.81754,555,0.81754,556,0.81754,556,0.81754,556
0.817556,555,0.817556,556,0.817556,556,0.817556,556
0.817571,555,0.817571,556,0.817571,556,0.817571,556
0.817586,554,0.817586,556,0.817586,556,0.817586,556
0.817602,554,0.817602,556,0.817602,556,0.817602,556
0.817617,554,0.817617,556,0.817617,556,0.817617,556
0.817632,554,0.817632,556,0.817632,556,0.817632,556
0.817648,555,0.817648,557,0.817648,556,0.817648,556
0.817663,555,0.817663,557,0.817663,556,0.817663,556
0.817679,555,0.817679,557,0.817679,557,0.817679,557
0.817694,555,0.817694,557,0.817694,557,0.817694,557
0.817709,556,0.817709,557,0.817709,557,0.817709,557
0.817725,556,0.817725,557,0.817725,557,0.817725,557
0.81774,556,0.81774,557,0.81774,557,0.81774,557
0.817755,557,0.817755,557,0.817755,557,0.817755,557
0.817771,557,0.817771,557,0.817771,557,0.817771,557
0.817786,557,0.817786,557,0.817786,557,0.817786,557
0.817801,558,0.817801,557,0.817801,557,0.817801,557
0.817817,558,0.817817,557,0.817817,557,0.817817,557
0.817832,558,0.817832,557,0.817832,557,0.817832,557
0.817848,558,0.817848,557,0.817848,557,0.817848,557
0.817863,558,0.817863,557,0.817863,557,0.817863,557
0.817878,558,0.817878,557,0.817878,557,0.817878,557
0.817894,558,0.817894,556,0.817894,557,0.817894,557
0.817909,558,0.817909,556,0.817909,556,0.817909,556
0.817924,558,0.817924,556,0.817924,556,0.817924,556
0.81794,558,0.81794,556,0.81794,556,0.81794,556
0.817955,558,0.817955,556,0.817955,556,0.817955,556
0.81797,558,0.81797,555,0.81797,556,0.81797,556
0.817986,558,0.817986,555,0.817986,555,0.817986,555
0.818001,558,0.818001,555,0.818001,555,0.818001,555
0.818017,558,0.818017,555,0.818017,555,0.818017,555
0.818032,558,0.818032,555,0.818032,555,0.818032,555
0.818047,558,0.818047,555,0.818047,555,0.818047,555
0.818063,559,0.818063,555,0.818063,555,0.818063,555
0.818078,559,0.818078,555,0.818078,555,0.818078,555
0.818093,559,0.818093,555,0.818093,555,0.818093,555
0.818109,559,0.818109,555,0.818109,555,0.818109,555
0.818124,559,0.818124,555,0.818124,555,0.818124,555
0.818139,559,0.818139,555,0.818139,555,0.818139,555
0.818155,559,0.818155,555,0.818155,555,0.818155,555
0.81817,559,0.81817,555,0.81817,555,0.81817,555
0.818186,559,0.818186,555,0.818186,555,0.818186,555
0.818201,559,0.818201,555,0.818201,555,0.818201,555
0.818216,558,0.818216,555,0.818216,555,0.818216,555
0.818232,558,0.818232,555,0.818232,555,0.818232,555
0.818247,558,0.818247,555,0.818247,555,0.818247,555
0.818262,558,0.818262,555,0.818262,555,0.818262,555
0.818278,558,0.818278,555,0.818278,555,0.818278,555
0.818293,558,0.818293,555,0.818293,555,0.818293,555
0.818308,558,0.818308,555,0.818308,555,0.818308,555
0.818324,558,0.818324,555,0.818324,555,0.818324,555
0.818339,558,0.818339,555,0.818339,555,0.818339,555
0.818355,558,0.818355,555,0.818355,555,0.818355,555
0.81837,558,0.81837,555,0.81837,555,0.81837,555
0.818385,558,0.818385,555,0.818385,555,0.818385,555
0.818401,558,0.818401,555,0.818401,556,0.818401,556
0.818416,558,0.818416,556,0.818416,556,0.818416,556
0.818431,558,0.818431,556,0.818431,556,0.818431,556
0.818447,558,0.818447,556,0.818447,556,0.818447,556
0.818462,558,0.818462,556,0.818462,557,0.818462,557
0.818477,558,0.818477,557,0.818477,557,0.818477,557
0.818493,558,0.818493,557,0.818493,557,0.818493,557
0.818508,559,0.818508,557,0.818508,557,0.818508,557
0.818524,559,0.818524,557,0.818524,557,0.818524,557
0.818539,559,0.818539,557,0.818539,557,0.818539,557
0.818554,559,0.818554,558,0.818554,558,0.818554,558
0.81857,559,0.81857,558,0.81857,558,0.81857,558
0.818585,559,0.818585,558,0.818585,558,0.818585,558
0.8186,559,0.8186,558,0.8186,558,0.8186,558
0.818616,559,0.818616,558,0.818616,558,0.818616,558
0.818631,559,0.818631,558,0.818631,558,0.818631,558
0.818646,559,0.818646,558,0.818646,558,0.818646,558
0.818662,559,0.818662,558,0.818662,558,0.818662,558
0.818677,559,0.818677,558,0.818677,558,0.818677,558
0.818693,559,0.818693,557,0.818693,558,0.818693,558
0.818708,559,0.818708,557,0.818708,558,0.818708,558
0.818723,559,0.818723,557,0.818723,557,0.818723,557
0.818739,559,0.818739,557,0.818739,557,0.818739,557
0.818754,559,0.818754,557,0.818754,557,0.818754,557
0.818769,559,0.818769,557,0.818769,557,0.818769,557
0.818785,559,0.818785,557,0.818785,557,0.818785,557
0.8188,559,0.8188,557,0.8188,557,0.8188,557
0.818815,559,0.818815,557,0.818815,557,0.818815,557
0.818831,559,0.818831,557,0.818831,557,0.818831,557
0.818846,559,0.818846,557,0.818846,557,0.818846,557
0.818862,558,0.818862,557,0.818862,557,0.818862,557
0.818877,558,0.818877,557,0.818877,557,0.818877,557
0.818892,558,0.818892,557,0.818892,557,0.818892,557
0.818908,558,0.818908,557,0.818908,557,0.818908,557
0.818923,558,0.818923,557,0.818923,557,0.818923,557
0.818938,558,0.818938,557,0.818938,557,0.818938,557
0.818954,558,0.818954,557,0.818954,557,0.818954,557
0.818969,558,0.818969,557,0.818969,557,0.818969,557
0.818984,558,0.818984,557,0.818984,557,0.818984,557
0.819,558,0.819,557,0.819,557,0.819,557
0.819015,558,0.819015,557,0.819015,557,0.819015,557
0.819031,558,0.819031,557,0.819031,557,0.819031,557
0.819046,558,0.819046,557,0.819046,557,0.819046,557
0.819061,558,0.819061,557,0.819061,557,0.819061,557
0.819077,558,0.819077,557,0.819077,557,0.819077,557
0.819092,558,0.819092,557,0.819092,558,0.819092,558
0.819107,558,0.819107,558,0.819107,558,0.819107,558
0.819123,558,0.819123,558,0.819123,558,0.819123,558
0.819138,559,0.819138,558,0.819138,558,0.819138,558
0.819153,559,0.819153,558,0.819153,558,0.819153,558
0.819169,559,0.819169,558,0.819169,558,0.819169,558
0.819184,559,0.819184,558,0.819184,558,0.819184,558
0.8192,559,0.8192,558,0.8192,558,0.8192,558
0.819215,559,0.819215,558,0.819215,558,0.819215,558
0.81923,559,0.81923,558,0.81923,558,0.81923,558
0.819246,560,0.819246,559,0.819246,559,0.819246,559
0.819261,560,0.819261,559,0.819261,559,0.819261,559
0.819276,560,0.819276,559,0.819276,559,0.819276,559
0.819292,560,0.819292,559,0.819292,559,0.819292,559
0.819307,560,0.819307,559,0.819307,559,0.819307,559
0.819322,560,0.819322,559,0.819322,559,0.819322,559
0.819338,560,0.819338,559,0.819338,559,0.819338,559
0.819353,560,0.819353,559,0.819353,559,0.819353,559
0.819369,559,0.819369,559,0.819369,559,0.819369,559
0.819384,559,0.819384,559,0.819384,559,0.819384,559
0.819399,559,0.819399,559,0.819399,559,0.819399,559
0.819415,559,0.819415,559,0.819415,559,0.819415,559
0.81943,559,0.81943,559,0.81943,559,0.81943,559
0.819445,559,0.819445,558,0.819445,559,0.819445,559
0.819461,559,0.819461,558,0.819461,558,0.819461,558
0.819476,559,0.819476,558,0.819476,558,0.819476,558
0.819491,560,0.819491,558,0.819491,558,0.819491,558
0.819507,560,0.819507,558,0.819507,558,0.819507,558
0.819522,560,0.819522,558,0.819522,558,0.819522,558
0.819538,560,0.819538,558,0.819538,558,0.819538,558
0.819553,560,0.819553,558,0.819553,558,0.819553,558
0.819568,560,0.819568,558,0.819568,558,0.819568,558
0.819584,560,0.819584,558,0.819584,557,0.819584,557
0.819599,560,0.819599,557,0.819599,557,0.819599,557
0.819614,561,0.819614,557,0.819614,557,0.819614,557
0.81963,561,0.81963,557,0.81963,557,0.81963,557
0.819645,561,0.819645,557,0.819645,557,0.819645,557
0.81966,561,0.81966,557,0.81966,557,0.81966,557
0.819676,561,0.819676,557,0.819676,557,0.819676,557
0.819691,561,0.819691,557,0.819691,557,0.819691,557
0.819707,561,0.819707,557,0.819707,557,0.819707,557
0.819722,561,0.819722,557,0.819722,557,0.819722,557
0.819737,560,0.819737,557,0.819737,557,0.819737,557
0.819753,560,0.819753,557,0.819753,557,0.819753,557
0.819768,560,0.819768,557,0.819768,557,0.819768,557
0.819783,560,0.819783,557,0.819783,557,0.819783,557
0.819799,560,0.819799,557,0.819799,557,0.819799,557
0.819814,560,0.819814,557,0.819814,557,0.819814,557
0.819829,561,0.819829,557,0.819829,557,0.819829,557
0.819845,561,0.819845,557,0.819845,557,0.819845,557
0.81986,561,0.81986,557,0.81986,557,0.81986,557
0.819876,561,0.819876,558,0.819876,557,0.819876,557
0.819891,561,0.819891,558,0.819891,558,0.819891,558
0.819906,561,0.819906,558,0.819906,558,0.819906,558
0.819922,561,0.819922,558,0.819922,558,0.819922,558
0.819937,561,0.819937,558,0.819937,558,0.819937,558
0.819952,561,0.819952,558,0.819952,558,0.819952,558
0.819968,561,0.819968,558,0.819968,559,0.819968,559
0.819983,561,0.819983,559,0.819983,559,0.819983,559
0.819998,561,0.819998,559,0.819998,559,0.819998,559
0.820014,561,0.820014,559,0.820014,559,0.820014,559
0.820029,561,0.820029,559,0.820029,559,0.820029,559
0.820045,561,0.820045,559,0.820045,559,0.820045,559
0.82006,561,0.82006,559,0.82006,559,0.82006,559
0.820075,561,0.820075,559,0.820075,560,0.820075,560
0.820091,561,0.820091,559,0.820091,560,0.820091,560
0.820106,561,0.820106,559,0.820106,560,0.820106,560
0.820121,560,0.820121,559,0.820121,560,0.820121,560
0.820137,560,0.820137,559,0.820137,560,0.820137,560
0.820152,560,0.820152,559,0.820152,560,0.820152,560
0.820167,560,0.820167,559,0.820167,560,0.820167,560
0.820183,560,0.820183,559,0.820183,560,0.820183,560
0.820198,560,0.820198,559,0.820198,560,0.820198,560
0.820214,560,0.820214,559,0.820214,560,0.820214,560
0.820229,560,0.820229,560,0.820229,560,0.820229,560
0.820244,560,0.820244,560,0.820244,560,0.820244,560
0.82026,560,0.82026,560,0.82026,560,0.82026,560
0.820275,560,0.820275,560,0.820275,560,0.820275,560
0.82029,560,0.82029,560,0.82029,560,0.82029,560
0.820306,560,0.820306,560,0.820306,560,0.820306,560
0.820321,560,0.820321,560,0.820321,560,0.820321,560
0.820336,560,0.820336,560,0.820336,560,0.820336,560
0.820352,559,0.820352,560,0.820352,560,0.820352,560
0.820367,559,0.820367,560,0.820367,560,0.820367,560
0.820383,559,0.820383,560,0.820383,560,0.820383,560
0.820398,559,0.820398,560,0.820398,560,0.820398,560
0.820413,559,0.820413,560,0.820413,560,0.820413,560
0.820429,559,0.820429,560,0.820429,560,0.820429,560
0.820444,559,0.820444,560,0.820444,560,0.820444,560
0.820459,559,0.820459,560,0.820459,560,0.820459,560
0.820475,560,0.820475,560,0.820475,560,0.820475,560
0.82049,560,0.82049,560,0.82049,560,0.82049,560
0.820505,560,0.820505,560,0.820505,560,0.820505,560
0.820521,560,0.820521,560,0.820521,560,0.820521,560
0.820536,560,0.820536,560,0.820536,560,0.820536,560
0.820552,560,0.820552,560,0.820552,560,0.820552,560
0.820567,560,0.820567,560,0.820567,560,0.820567,560
0.820582,561,0.820582,560,0.820582,559,0.820582,559
0.820598,561,0.820598,560,0.820598,559,0.820598,559
0.820613,561,0.820613,559,0.820613,559,0.820613,559
0.820628,561,0.820628,559,0.820628,559,0.820628,559
0.820644,561,0.820644,559,0.820644,559,0.820644,559
0.820659,561,0.820659,559,0.820659,559,0.820659,559
0.820674,562,0.820674,559,0.820674,559,0.820674,559
0.82069,562,0.82069,559,0.82069,559,0.82069,559
0.820705,562,0.820705,559,0.820705,559,0.820705,559
0.82072,562,0.82072,559,0.82072,559,0.82072,559
0.820736,562,0.820736,559,0.820736,559,0.820736,559
0.820751,562,0.820751,559,0.820751,559,0.820751,559
0.820767,562,0.820767,559,0.820767,559,0.820767,559
0.820782,562,0.820782,559,0.820782,559,0.820782,559
0.820797,562,0.820797,559,0.820797,559,0.820797,559
0.820813,562,0.820813,559,0.820813,559,0.820813,559
0.820828,562,0.820828,559,0.820828,559,0.820828,559
0.820843,562,0.820843,559,0.820843,559,0.820843,559
0.820859,562,0.820859,559,0.820859,559,0.820859,559
0.820874,562,0.820874,559,0.820874,559,0.820874,559
0.820889,562,0.820889,559,0.820889,559,0.820889,559
0.820905,562,0.820905,559,0.820905,559,0.820905,559
0.82092,562,0.82092,559,0.82092,560,0.82092,560
0.820936,562,0.820936,559,0.820936,560,0.820936,560
0.820951,562,0.820951,559,0.820951,560,0.820951,560
0.820966,562,0.820966,560,0.820966,560,0.820966,560
0.820982,562,0.820982,560,0.820982,560,0.820982,560
0.820997,562,0.820997,560,0.820997,560,0.820997,560
0.821012,562,0.821012,560,0.821012,560,0.821012,560
0.821028,562,0.821028,560,0.821028,560,0.821028,560
0.821043,562,0.821043,560,0.821043,560,0.821043,560
0.821058,562,0.821058,560,0.821058,560,0.821058,560
0.821074,562,0.821074,560,0.821074,560,0.821074,560
0.821089,562,0.821089,560,0.821089,560,0.821089,560
0.821105,562,0.821105,560,0.821105,560,0.821105,560
0.82112,562,0.82112,560,0.82112,560,0.82112,560
0.821135,563,0.821135,560,0.821135,560,0.821135,560
0.821151,563,0.821151,560,0.821151,560,0.821151,560
0.821166,563,0.821166,560,0.821166,560,0.821166,560
0.821181,563,0.821181,560,0.821181,560,0.821181,560
0.821197,563,0.821197,560,0.821197,560,0.821197,560
0.821212,563,0.821212,560,0.821212,560,0.821212,560
0.821227,563,0.821227,560,0.821227,560,0.821227,560
0.821243,563,0.821243,560,0.821243,560,0.821243,560
0.821258,563,0.821258,560,0.821258,560,0.821258,560
0.821274,563,0.821274,560,0.821274,560,0.821274,560
0.821289,563,0.821289,560,0.821289,560,0.821289,560
0.821304,563,0.821304,560,0.821304,560,0.821304,560
0.82132,563,0.82132,560,0.82132,560,0.82132,560
0.821335,563,0.821335,560,0.821335,560,0.821335,560
0.82135,563,0.82135,560,0.82135,560,0.82135,560
0.821366,563,0.821366,560,0.821366,560,0.821366,560
0.821381,562,0.821381,560,0.821381,560,0.821381,560
0.821396,562,0.821396,560,0.821396,560,0.821396,560
0.821412,562,0.821412,560,0.821412,560,0.821412,560
0.821427,562,0.821427,560,0.821427,560,0.821427,560
0.821443,562,0.821443,560,0.821443,560,0.821443,560
0.821458,562,0.821458,560,0.821458,560,0.821458,560
0.821473,562,0.821473,560,0.821473,560,0.821473,560
0.821489,562,0.821489,560,0.821489,560,0.821489,560
0.821504,562,0.821504,560,0.821504,560,0.821504,560
0.821519,562,0.821519,560,0.821519,560,0.821519,560
0.821535,562,0.821535,560,0.821535,561,0.821535,561
0.82155,562,0.82155,560,0.82155,561,0.82155,561
0.821565,562,0.821565,561,0.821565,561,0.821565,561
0.821581,562,0.821581,561,0.821581,561,0.821581,561
0.821596,562,0.821596,561,0.821596,561,0.821596,561
0.821612,562,0.821612,561,0.821612,561,0.821612,561
0.821627,562,0.821627,561,0.821627,561,0.821627,561
0.821642,562,0.821642,561,0.821642,561,0.821642,561
0.821658,562,0.821658,561,0.821658,561,0.821658,561
0.821673,561,0.821673,561,0.821673,561,0.821673,561
0.821688,561,0.821688,561,0.821688,561,0.821688,561
0.821704,561,0.821704,561,0.821704,561,0.821704,561
0.821719,561,0.821719,561,0.821719,561,0.821719,561
0.821734,561,0.821734,562,0.821734,562,0.821734,562
0.82175,561,0.82175,562,0.82175,562,0.82175,562
0.821765,561,0.821765,562,0.821765,562,0.821765,562
0.821781,560,0.821781,562,0.821781,562,0.821781,562
0.821796,560,0.821796,562,0.821796,562,0.821796,562
0.821811,560,0.821811,562,0.821811,562,0.821811,562
0.821827,560,0.821827,562,0.821827,562,0.821827,562
0.821842,560,0.821842,562,0.821842,562,0.821842,562
0.821857,560,0.821857,563,0.821857,563,0.821857,563
0.821873,560,0.821873,563,0.821873,563,0.821873,563
0.821888,560,0.821888,563,0.821888,563,0.821888,563
0.821903,560,0.821903,563,0.821903,563,0.821903,563
0.821919,559,0.821919,563,0.821919,563,0.821919,563
0.821934,559,0.821934,563,0.821934,563,0.821934,563
0.82195,559,0.82195,563,0.82195,563,0.82195,563
0.821965,559,0.821965,563,0.821965,563,0.821965,563
0.82198,559,0.82198,563,0.82198,563,0.82198,563
0.821996,558,0.821996,563,0.821996,563,0.821996,563
0.822011,558,0.822011,563,0.822011,563,0.822011,563
0.822026,558,0.822026,563,0.822026,563,0.822026,563
0.822042,558,0.822042,563,0.822042,563,0.822042,563
0.822057,558,0.822057,563,0.822057,563,0.822057,563
0.822072,558,0.822072,563,0.822072,563,0.822072,563
0.822088,558,0.822088,563,0.822088,563,0.822088,563
0.822103,558,0.822103,563,0.822103,563,0.822103,563
0.822119,558,0.822119,563,0.822119,563,0.822119,563
0.822134,558,0.822134,563,0.822134,562,0.822134,562
0.822149,558,0.822149,562,0.822149,562,0.822149,562
0.822165,558,0.822165,562,0.822165,562,0.822165,562
0.82218,558,0.82218,562,0.82218,562,0.82218,562
0.822195,558,0.822195,562,0.822195,562,0.822195,562
0.822211,558,0.822211,562,0.822211,561,0.822211,561
0.822226,558,0.822226,561,0.822226,561,0.822226,561
0.822241,558,0.822241,561,0.822241,561,0.822241,561
0.822257,558,0.822257,561,0.822257,561,0.822257,561
0.822272,558,0.822272,561,0.822272,561,0.822272,561
0.822288,558,0.822288,561,0.822288,560,0.822288,560
0.822303,558,0.822303,560,0.822303,560,0.822303,560
0.822318,558,0.822318,560,0.822318,560,0.822318,560
0.822334,558,0.822334,560,0.822334,560,0.822334,560
0.822349,558,0.822349,560,0.822349,560,0.822349,560
0.822364,558,0.822364,560,0.822364,560,0.822364,560
0.82238,558,0.82238,560,0.82238,560,0.82238,560
0.822395,558,0.822395,560,0.822395,560,0.822395,560
0.82241,558,0.82241,560,0.82241,559,0.82241,559
0.822426,558,0.822426,560,0.822426,559,0.822426,559
0.822441,558,0.822441,559,0.822441,559,0.822441,559
0.822457,559,0.822457,559,0.822457,559,0.822457,559
0.822472,559,0.822472,559,0.822472,559,0.822472,559
0.822487,559,0.822487,559,0.822487,559,0.822487,559
0.822503,559,0.822503,559,0.822503,559,0.822503,559
0.822518,559,0.822518,559,0.822518,559,0.822518,559
0.822533,559,0.822533,559,0.822533,559,0.822533,559
0.822549,559,0.822549,559,0.822549,559,0.822549,559
0.822564,559,0.822564,559,0.822564,559,0.822564,559
0.822579,559,0.822579,559,0.822579,559,0.822579,559
0.822595,559,0.822595,559,0.822595,559,0.822595,559
0.82261,559,0.82261,559,0.82261,559,0.82261,559
0.822626,559,0.822626,559,0.822626,559,0.822626,559
0.822641,559,0.822641,559,0.822641,559,0.822641,559
0.822656,559,0.822656,559,0.822656,559,0.822656,559
0.822672,560,0.822672,559,0.822672,559,0.822672,559
0.822687,560,0.822687,558,0.822687,559,0.822687,559
0.822702,560,0.822702,558,0.822702,559,0.822702,559
0.822718,560,0.822718,558,0.822718,558,0.822718,558
0.822733,560,0.822733,558,0.822733,558,0.822733,558
0.822748,560,0.822748,558,0.822748,558,0.822748,558
0.822764,560,0.822764,558,0.822764,558,0.822764,558
0.822779,560,0.822779,558,0.822779,558,0.822779,558
0.822795,559,0.822795,558,0.822795,557,0.822795,557
0.82281,559,0.82281,558,0.82281,557,0.82281,557
0.822825,559,0.822825,557,0.822825,557,0.822825,557
0.822841,559,0.822841,557,0.822841,557,0.822841,557
0.822856,559,0.822856,557,0.822856,557,0.822856,557
0.822871,559,0.822871,557,0.822871,557,0.822871,557
0.822887,559,0.822887,557,0.822887,557,0.822887,557
0.822902,559,0.822902,557,0.822902,557,0.822902,557
0.822917,559,0.822917,557,0.822917,557,0.822917,557
0.822933,559,0.822933,557,0.822933,557,0.822933,557
0.822948,559,0.822948,557,0.822948,558,0.822948,558
0.822964,559,0.822964,558,0.822964,558,0.822964,558
0.822979,559,0.822979,558,0.822979,558,0.822979,558
0.822994,559,0.822994,558,0.822994,558,0.822994,558
0.82301,560,0.82301,558,0.82301,558,0.82301,558
0.823025,560,0.823025,558,0.823025,558,0.823025,558
0.82304,560,0.82304,558,0.82304,558,0.82304,558
0.823056,560,0.823056,558,0.823056,558,0.823056,558
0.823071,560,0.823071,558,0.823071,559,0.823071,559
0.823086,560,0.823086,559,0.823086,559,0.823086,559
0.823102,560,0.823102,559,0.823102,559,0.823102,559
0.823117,561,0.823117,559,0.823117,558,0.823117,558
0.823133,561,0.823133,559,0.823133,558,0.823133,558
0.823148,561,0.823148,559,0.823148,558,0.823148,558
0.823163,561,0.823163,559,0.823163,558,0.823163,558
0.823179,561,0.823179,558,0.823179,558,0.823179,558
0.823194,561,0.823194,558,0.823194,558,0.823194,558
0.823209,561,0.823209,558,0.823209,558,0.823209,558
0.823225,561,0.823225,558,0.823225,558,0.823225,558
0.82324,561,0.82324,558,0.82324,558,0.82324,558
0.823255,561,0.823255,558,0.823255,558,0.823255,558
0.823271,561,0.823271,558,0.823271,558,0.823271,558
0.823286,562,0.823286,558,0.823286,558,0.823286,558
0.823302,562,0.823302,558,0.823302,558,0.823302,558
0.823317,562,0.823317,558,0.823317,558,0.823317,558
0.823332,562,0.823332,558,0.823332,558,0.823332,558
0.823348,562,0.823348,558,0.823348,558,0.823348,558
0.823363,562,0.823363,558,0.823363,558,0.823363,558
0.823378,562,0.823378,558,0.823378,558,0.823378,558
0.823394,562,0.823394,558,0.823394,559,0.823394,559
0.823409,562,0.823409,558,0.823409,559,0.823409,559
0.823424,562,0.823424,558,0.823424,559,0.823424,559
0.82344,562,0.82344,558,0.82344,559,0.82344,559
0.823455,562,0.823455,558,0.823455,559,0.823455,559
0.823471,562,0.823471,558,0.823471,558,0.823471,558
0.823486,562,0.823486,558,0.823486,558,0.823486,558
0.823501,562,0.823501,558,0.823501,558,0.823501,558
0.823517,562,0.823517,558,0.823517,558,0.823517,558
0.823532,562,0.823532,558,0.823532,558,0.823532,558
0.823547,562,0.823547,558,0.823547,558,0.823547,558
0.823563,562,0.823563,558,0.823563,558,0.823563,558
0.823578,562,0.823578,558,0.823578,558,0.823578,558
0.823593,562,0.823593,558,0.823593,558,0.823593,558
0.823609,562,0.823609,558,0.823609,558,0.823609,558
0.823624,562,0.823624,558,0.823624,558,0.823624,558
0.82364,562,0.82364,558,0.82364,559,0.82364,559
0.823655,562,0.823655,559,0.823655,559,0.823655,559
0.82367,562,0.82367,559,0.82367,559,0.82367,559
0.823686,562,0.823686,559,0.823686,559,0.823686,559
0.823701,562,0.823701,559,0.823701,559,0.823701,559
0.823716,562,0.823716,559,0.823716,559,0.823716,559
0.823732,562,0.823732,560,0.823732,559,0.823732,559
0.823747,562,0.823747,560,0.823747,560,0.823747,560
0.823762,562,0.823762,560,0.823762,560,0.823762,560
0.823778,562,0.823778,560,0.823778,560,0.823778,560
0.823793,562,0.823793,560,0.823793,560,0.823793,560
0.823809,562,0.823809,560,0.823809,560,0.823809,560
