Dx1.5,Fx1.5,Dx1,Fx1,Dx0.5625,Fx0.5625
,,,,0.868349,518
,,,,0.868356,518
,,,,0.868363,518
,,,,0.868369,518
,,,,0.868376,518
,,,,0.868383,518
,,,,0.868389,518
,,,,0.868396,518
,,,,0.868402,518
,,,,0.868409,518
,,,,0.868416,518
,,,,0.868422,518
,,,,0.868429,518
,,,,0.868435,518
,,,,0.868442,518
,,,,0.868449,518
,,,,0.868455,519
,,,,0.868462,519
,,,,0.868469,519
,,,,0.868475,519
,,,,0.868482,519
,,,,0.868488,519
,,,,0.868495,519
,,,,0.868502,519
,,,,0.868508,519
,,,,0.868515,519
,,,,0.868522,519
,,,,0.868528,519
,,,,0.868535,520
,,,,0.868541,520
,,,,0.868548,520
,,,,0.868555,520
,,,,0.868561,520
,,,,0.868568,520
,,,,0.868574,520
,,,,0.868581,520
,,,,0.868588,520
,,,,0.868594,520
,,,,0.868601,520
,,,,0.868608,520
,,,,0.868614,521
,,,,0.868621,521
,,,,0.868627,521
,,,,0.868634,521
,,,,0.868641,521
,,,,0.868647,521
,,,,0.868654,521
,,,,0.868661,521
,,,,0.868667,521
,,,,0.868674,521
,,,,0.86868,521
,,,,0.868687,521
,,,,0.868694,521
,,,,0.8687,521
,,,,0.868707,522
,,,,0.868713,522
,,,,0.86872,522
,,,,0.868727,522
,,,,0.868733,522
,,,,0.86874,522
,,,,0.868747,522
,,,,0.868753,522
,,,,0.86876,522
,,,,0.868766,522
,,,,0.868773,522
,,,,0.86878,522
,,,,0.868786,522
,,,,0.868793,522
,,,,0.8688,522
,,,,0.868806,522
,,,,0.868813,522
,,,,0.868819,522
,,,,0.868826,522
,,,,0.868833,522
,,,,0.868839,522
,,,,0.868846,522
,,,,0.868852,522
,,,,0.868859,522
,,,,0.868866,522
,,,,0.868872,522
,,,,0.868879,522
,,,,0.868886,522
,,,,0.868892,522
,,,,0.868899,522
,,,,0.868905,522
,,,,0.868912,522
,,,,0.868919,522
,,,,0.868925,522
,,,,0.868932,522
,,,,0.868939,522
,,,,0.868945,522
,,,,0.868952,522
,,,,0.868958,522
,,,,0.868965,522
,,,,0.868972,522
,,,,0.868978,522
,,,,0.868985,522
,,,,0.868991,522
,,,,0.868998,522
,,,,0.869005,522
,,,,0.869011,522
,,,,0.869018,522
,,,,0.869025,522
,,,,0.869031,522
,,,,0.869038,522
,,,,0.869044,522
,,,,0.869051,522
,,,,0.869058,522
,,,,0.869064,522
,,,,0.869071,522
,,,,0.869078,522
,,,,0.869084,522
,,,,0.869091,522
,,,,0.869097,522
,,,,0.869104,522
,,,,0.869111,522
,,,,0.869117,522
,,,,0.869124,522
,,,,0.869131,522
,,,,0.869137,521
,,,,0.869144,521
,,,,0.86915,521
,,,,0.869157,521
,,,,0.869164,521
,,,,0.86917,521
,,,,0.869177,521
,,,,0.869183,521
,,,,0.86919,521
,,,,0.869197,521
,,,,0.869203,521
,,,,0.86921,521
,,,,0.869217,521
,,,,0.869223,521
,,,,0.86923,521
,,,,0.869236,521
,,,,0.869243,521
,,,,0.86925,521
,,,,0.869256,521
,,,,0.869263,521
,,,,0.86927,521
,,,,0.869276,521
,,,,0.869283,521
,,,,0.869289,521
,,,,0.869296,521
,,,,0.869303,521
,,,,0.869309,521
,,,,0.869316,521
,,,,0.869322,521
,,,,0.869329,521
,,,,0.869336,521
,,,,0.869342,521
,,,,0.869349,521
,,,,0.869356,521
,,,,0.869362,521
,,,,0.869369,521
,,,,0.869375,521
,,,,0.869382,521
,,,,0.869389,521
,,,,0.869395,521
,,,,0.869402,521
,,,,0.869409,521
,,,,0.869415,521
,,,,0.869422,521
,,,,0.869428,521
,,,,0.869435,521
,,,,0.869442,521
,,,,0.869448,521
,,,,0.869455,521
,,,,0.869461,521
,,,,0.869468,521
,,,,0.869475,521
,,,,0.869481,521
,,,,0.869488,521
,,,,0.869495,521
,,,,0.869501,521
,,,,0.869508,521
,,,,0.869514,521
,,,,0.869521,521
,,,,0.869528,521
,,,,0.869534,521
,,,,0.869541,521
,,,,0.869548,521
,,,,0.869554,521
,,,,0.869561,521
,,,,0.869567,521
,,,,0.869574,521
,,,,0.869581,521
,,,,0.869587,521
,,,,0.869594,521
,,,,0.8696,521
,,,,0.869607,520
,,,,0.869614,520
,,,,0.86962,520
,,,,0.869627,520
,,,,0.869634,520
,,,,0.86964,520
,,,,0.869647,520
,,,,0.869653,520
,,,,0.86966,520
,,,,0.869667,520
,,,,0.869673,520
,,,,0.86968,520
,,,,0.869687,520
,,,,0.869693,520
,,,,0.8697,520
,,,,0.869706,520
,,,,0.869713,520
,,,,0.86972,521
,,,,0.869726,521
,,,,0.869733,521
,,,,0.869739,521
,,,,0.869746,521
,,,,0.869753,521
,,,,0.869759,521
,,,,0.869766,521
,,,,0.869773,521
,,,,0.869779,521
,,,,0.869786,521
,,,,0.869792,521
,,,,0.869799,521
,,,,0.869806,520
,,,,0.869812,520
,,,,0.869819,520
,,,,0.869826,520
,,,,0.869832,520
,,,,0.869839,520
,,,,0.869845,520
,,,,0.869852,520
,,,,0.869859,520
,,,,0.869865,520
,,,,0.869872,520
,,,,0.869878,520
,,,,0.869885,520
,,,,0.869892,520
,,,,0.869898,520
,,,,0.869905,520
,,,,0.869912,520
,,,,0.869918,520
,,,,0.869925,520
,,,,0.869931,520
,,,,0.869938,520
,,,,0.869945,520
,,,,0.869951,520
,,,,0.869958,520
,,,,0.869965,520
,,,,0.869971,520
,,,,0.869978,520
,,,,0.869984,521
,,,,0.869991,521
,,,,0.869998,521
,,,,0.870004,521
,,,,0.870011,521
,,,,0.870017,521
,,,,0.870024,521
,,,,0.870031,521
,,,,0.870037,521
,,,,0.870044,521
,,,,0.870051,521
,,,,0.870057,521
,,,,0.870064,520
,,,,0.87007,520
,,,,0.870077,520
,,,,0.870084,520
,,,,0.87009,520
,,,,0.870097,520
,,,,0.870104,520
,,,,0.87011,520
,,,,0.870117,520
,,,,0.870123,520
,,,,0.87013,521
,,,,0.870137,521
,,,,0.870143,521
,,,,0.87015,521
,,,,0.870156,521
,,,,0.870163,521
,,,,0.87017,521
,,,,0.870176,521
,,,,0.870183,521
,,,,0.87019,521
,,,,0.870196,521
,,,,0.870203,521
,,,,0.870209,521
,,,,0.870216,521
,,,,0.870223,521
,,,,0.870229,521
,,,,0.870236,521
,,,,0.870243,521
,,,,0.870249,521
,,,,0.870256,521
,,,,0.870262,521
,,,,0.870269,522
,,,,0.870276,522
,,,,0.870282,522
,,,,0.870289,522
,,,,0.870295,522
,,,,0.870302,522
,,,,0.870309,522
,,,,0.870315,522
,,,,0.870322,522
,,,,0.870329,521
,,,,0.870335,521
,,,,0.870342,521
,,,,0.870348,521
,,,,0.870355,521
,,,,0.870362,521
,,,,0.870368,521
,,,,0.870375,521
,,,,0.870382,521
,,,,0.870388,521
,,,,0.870395,521
,,,,0.870401,521
,,,,0.870408,521
,,,,0.870415,521
,,,,0.870421,521
,,,,0.870428,521
,,,,0.870435,521
,,,,0.870441,521
,,,,0.870448,521
,,,,0.870454,521
,,,,0.870461,521
,,,,0.870468,521
,,,,0.870474,521
,,,,0.870481,521
,,,,0.870487,521
,,,,0.870494,521
,,,,0.870501,521
,,,,0.870507,521
,,,,0.870514,521
,,,,0.870521,521
,,,,0.870527,521
,,,,0.870534,521
,,,,0.87054,521
,,,,0.870547,521
,,,,0.870554,521
,,,,0.87056,521
,,,,0.870567,521
,,,,0.870574,520
,,,,0.87058,520
,,,,0.870587,520
,,,,0.870593,520
,,,,0.8706,520
,,,,0.870607,520
,,,,0.870613,520
,,,,0.87062,520
,,,,0.870626,520
,,,,0.870633,520
,,,,0.87064,520
,,,,0.870646,521
,,,,0.870653,521
,,,,0.87066,521
,,,,0.870666,521
,,,,0.870673,521
,,,,0.870679,521
,,,,0.870686,521
,,,,0.870693,521
,,,,0.870699,521
,,,,0.870706,521
,,,,0.870713,521
,,,,0.870719,521
,,,,0.870726,521
,,,,0.870732,521
,,,,0.870739,521
,,,,0.870746,521
,,,,0.870752,521
,,,,0.870759,520
,,,,0.870765,520
,,,,0.870772,520
,,,,0.870779,520
,,,,0.870785,521
,,,,0.870792,521
,,,,0.870799,521
,,,,0.870805,521
,,,,0.870812,520
,,,,0.870818,520
,,,,0.870825,520
,,,,0.870832,520
,,,,0.870838,520
,,,,0.870845,520
,,,,0.870852,520
,,,,0.870858,521
,,,,0.870865,521
,,,,0.870871,521
,,,,0.870878,521
,,,,0.870885,521
,,,,0.870891,521
,,,,0.870898,521
,,,,0.870904,521
,,,,0.870911,521
,,,,0.870918,521
,,,,0.870924,521
,,,,0.870931,521
,,,,0.870938,521
,,,,0.870944,521
,,,,0.870951,521
,,,,0.870957,520
,,,,0.870964,520
,,,,0.870971,520
,,,,0.870977,520
,,,,0.870984,520
,,,,0.870991,520
,,,,0.870997,520
,,,,0.871004,520
,,,,0.87101,520
,,,,0.871017,520
,,,,0.871024,520
,,,,0.87103,520
,,,,0.871037,520
,,,,0.871043,520
,,,,0.87105,520
,,,,0.871057,520
,,,,0.871063,520
,,,,0.87107,520
,,,,0.871077,520
,,,,0.871083,520
,,,,0.87109,520
,,,,0.871096,520
,,,,0.871103,520
,,,,0.87111,520
,,,,0.871116,520
,,,,0.871123,520
,,,,0.87113,520
,,,,0.871136,520
,,,,0.871143,520
,,,,0.871149,520
,,,,0.871156,520
,,,,0.871163,520
,,,,0.871169,520
,,,,0.871176,520
,,,,0.871182,520
,,,,0.871189,520
,,,,0.871196,520
,,,,0.871202,520
,,,,0.871209,520
,,,,0.871216,520
,,,,0.871222,520
,,,,0.871229,520
,,,,0.871235,520
,,,,0.871242,520
,,,,0.871249,520
,,,,0.871255,520
,,,,0.871262,520
,,,,0.871269,520
,,,,0.871275,520
,,,,0.871282,520
,,,,0.871288,520
,,,,0.871295,520
,,,,0.871302,520
,,,,0.871308,520
,,,,0.871315,520
,,,,0.871321,520
,,,,0.871328,520
,,,,0.871335,520
,,,,0.871341,519
,,,,0.871348,519
,,,,0.871355,519
,,,,0.871361,519
,,,,0.871368,519
,,,,0.871374,519
,,,,0.871381,519
,,,,0.871388,519
,,,,0.871394,519
,,,,0.871401,519
,,,,0.871408,519
,,,,0.871414,519
,,,,0.871421,519
,,,,0.871427,519
,,,,0.871434,519
,,,,0.871441,519
,,,,0.871447,519
,,,,0.871454,519
,,,,0.87146,519
,,,,0.871467,519
,,,,0.871474,519
,,,,0.87148,519
,,,,0.871487,519
,,,,0.871494,519
,,,,0.8715,519
,,,,0.871507,519
,,,,0.871513,519
,,,,0.87152,519
,,,,0.871527,519
,,,,0.871533,519
,,,,0.87154,519
,,,,0.871547,518
,,,,0.871553,518
,,,,0.87156,518
,,,,0.871566,518
,,,,0.871573,518
,,,,0.87158,518
,,,,0.871586,518
,,,,0.871593,518
,,,,0.871599,518
,,,,0.871606,518
,,,,0.871613,518
,,,,0.871619,518
,,,,0.871626,518
,,,,0.871633,518
,,,,0.871639,518
,,,,0.871646,519
,,,,0.871652,519
,,,,0.871659,519
,,,,0.871666,519
,,,,0.871672,519
,,,,0.871679,519
,,,,0.871686,519
,,,,0.871692,519
,,,,0.871699,519
,,,,0.871705,519
,,,,0.871712,519
,,,,0.871719,519
,,,,0.871725,519
,,,,0.871732,519
,,,,0.871738,519
,,,,0.871745,519
,,,,0.871752,519
,,,,0.871758,519
,,,,0.871765,519
,,,,0.871772,519
,,,,0.871778,519
,,,,0.871785,519
,,,,0.871791,519
,,,,0.871798,519
,,,,0.871805,519
,,,,0.871811,519
,,,,0.871818,519
,,,,0.871825,519
,,,,0.871831,519
,,,,0.871838,519
,,,,0.871844,519
,,,,0.871851,519
,,,,0.871858,519
,,,,0.871864,519
,,,,0.871871,519
,,,,0.871878,519
,,,,0.871884,519
,,,,0.871891,519
,,,,0.871897,519
,,,,0.871904,519
,,,,0.871911,520
,,,,0.871917,520
,,,,0.871924,520
,,,,0.87193,520
,,,,0.871937,520
,,,,0.871944,520
,,,,0.87195,520
,,,,0.871957,520
,,,,0.871964,520
,,,,0.87197,520
,,,,0.871977,519
,,,,0.871983,519
,,,,0.87199,519
,,,,0.871997,519
,,,,0.872003,519
,,,,0.87201,520
,,,,0.872017,520
,,,,0.872023,520
,,,,0.87203,520
,,,,0.872036,520
,,,,0.872043,520
,,,,0.87205,520
,,,,0.872056,520
,,,,0.872063,520
,,,,0.872069,520
,,,,0.872076,520
,,,,0.872083,520
,,,,0.872089,520
,,,,0.872096,520
,,,,0.872103,520
,,,,0.872109,520
,,,,0.872116,520
,,,,0.872122,520
,,,,0.872129,520
,,,,0.872136,520
,,,,0.872142,520
,,,,0.872149,520
,,,,0.872156,520
,,,,0.872162,520
,,,,0.872169,520
,,,,0.872175,520
,,,,0.872182,520
,,,,0.872189,520
,,,,0.872195,520
,,,,0.872202,520
,,,,0.872208,520
,,,,0.872215,520
,,,,0.872222,520
,,,,0.872228,520
,,,,0.872235,520
,,,,0.872242,520
,,,,0.872248,520
,,,,0.872255,520
,,,,0.872261,520
,,,,0.872268,520
,,,,0.872275,521
,,,,0.872281,521
,,,,0.872288,521
,,,,0.872295,521
,,,,0.872301,521
,,,,0.872308,521
,,,,0.872314,521
,,,,0.872321,521
,,,,0.872328,521
,,,,0.872334,521
,,,,0.872341,521
,,,,0.872347,521
,,,,0.872354,520
,,,,0.872361,520
,,,,0.872367,520
,,,,0.872374,520
,,,,0.872381,520
,,,,0.872387,520
,,,,0.872394,520
,,,,0.8724,520
,,,,0.872407,520
,,,,0.872414,520
,,,,0.87242,520
,,,,0.872427,520
,,,,0.872434,520
,,,,0.87244,520
,,,,0.872447,520
,,,,0.872453,520
,,,,0.87246,521
,,,,0.872467,521
,,,,0.872473,521
,,,,0.87248,521
,,,,0.872486,521
,,,,0.872493,521
,,,,0.8725,521
,,,,0.872506,521
,,,,0.872513,521
,,,,0.87252,521
,,,,0.872526,521
,,,,0.872533,521
,,,,0.872539,521
,,,,0.872546,521
,,,,0.872553,521
,,,,0.872559,521
,,,,0.872566,521
,,,,0.872573,521
,,,,0.872579,521
,,,,0.872586,521
,,,,0.872592,521
,,,,0.872599,521
,,,,0.872606,521
,,,,0.872612,521
,,,,0.872619,521
,,,,0.872625,520
,,,,0.872632,520
,,,,0.872639,520
,,,,0.872645,520
,,,,0.872652,520
,,,,0.872659,520
,,,,0.872665,520
,,,,0.872672,520
,,,,0.872678,521
,,,,0.872685,521
,,,,0.872692,521
,,,,0.872698,521
,,,,0.872705,521
,,,,0.872712,521
,,,,0.872718,521
,,,,0.872725,521
,,,,0.872731,521
,,,,0.872738,522
,,,,0.872745,522
,,,,0.872751,522
,,,,0.872758,521
,,,,0.872764,521
,,,,0.872771,521
,,,,0.872778,521
,,,,0.872784,521
,,,,0.872791,521
,,,,0.872798,521
,,,,0.872804,521
,,,,0.872811,521
,,,,0.872817,521
,,,,0.872824,521
,,,,0.872831,521
,,,,0.872837,521
,,,,0.872844,521
,,,,0.872851,521
,,,,0.872857,521
,,,,0.872864,521
,,,,0.87287,521
,,,,0.872877,521
,,,,0.872884,521
,,,,0.87289,521
,,,,0.872897,521
,,,,0.872903,521
,,,,0.87291,521
,,,,0.872917,521
,,,,0.872923,521
,,,,0.87293,521
,,,,0.872937,521
,,,,0.872943,521
,,,,0.87295,521
,,,,0.872956,521
,,,,0.872963,521
,,,,0.87297,522
,,,,0.872976,521
,,,,0.872983,521
,,,,0.87299,521
,,,,0.872996,521
,,,,0.873003,521
,,,,0.873009,521
,,,,0.873016,521
,,,,0.873023,521
,,,,0.873029,521
,,,,0.873036,521
,,,,0.873042,521
,,,,0.873049,521
,,,,0.873056,521
,,,,0.873062,521
,,,,0.873069,521
,,,,0.873076,521
,,,,0.873082,521
,,,,0.873089,522
,,,,0.873095,522
,,,,0.873102,522
,,,,0.873109,522
,,,,0.873115,522
,,,,0.873122,522
,,,,0.873129,522
,,,,0.873135,522
,,,,0.873142,522
,,,,0.873148,522
,,,,0.873155,522
,,,,0.873162,522
,,,,0.873168,521
,,,,0.873175,521
,,,,0.873182,521
,,,,0.873188,521
,,,,0.873195,521
,,,,0.873201,521
,,,,0.873208,521
,,,,0.873215,521
,,,,0.873221,521
,,,,0.873228,521
,,,,0.873234,521
,,,,0.873241,521
,,,,0.873248,521
,,,,0.873254,521
,,,,0.873261,521
,,,,0.873268,521
,,,,0.873274,521
,,,,0.873281,521
,,,,0.873287,521
,,,,0.873294,521
,,,,0.873301,521
,,,,0.873307,522
,,,,0.873314,522
,,,,0.873321,522
,,,,0.873327,522
,,,,0.873334,522
,,,,0.87334,522
,,,,0.873347,522
,,,,0.873354,522
,,,,0.87336,522
,,,,0.873367,522
,,,,0.873373,522
,,,,0.87338,522
,,,,0.873387,522
,,,,0.873393,522
,,,,0.8734,522
,,,,0.873407,521
,,,,0.873413,521
,,,,0.87342,521
,,,,0.873426,521
,,,,0.873433,521
,,,,0.87344,521
,,,,0.873446,521
,,,,0.873453,521
,,,,0.87346,521
,,,,0.873466,522
,,,,0.873473,522
,,,,0.873479,522
,,,,0.873486,522
,,,,0.873493,522
,,,,0.873499,522
,,,,0.873506,522
,,,,0.873512,522
,,,,0.873519,522
,,,,0.873526,522
,,,,0.873532,522
,,,,0.873539,522
,,,,0.873546,522
,,,,0.873552,522
,,,,0.873559,522
,,,,0.873565,521
,,,,0.873572,521
,,,,0.873579,521
,,,,0.873585,521
,,,,0.873592,521
,,,,0.873599,521
,,,,0.873605,521
,,,,0.873612,521
,,,,0.873618,521
,,,,0.873625,521
,,,,0.873632,521
,,,,0.873638,521
,,,,0.873645,521
,,,,0.873651,521
,,,,0.873658,521
,,,,0.873665,521
,,,,0.873671,521
,,,,0.873678,521
,,,,0.873685,521
,,,,0.873691,521
,,,,0.873698,521
,,,,0.873704,522
,,,,0.873711,522
,,,,0.873718,522
,,,,0.873724,522
,,,,0.873731,522
,,,,0.873738,522
,,,,0.873744,522
,,,,0.873751,522
,,,,0.873757,522
,,,,0.873764,522
,,,,0.873771,522
,,,,0.873777,522
,,,,0.873784,522
,,,,0.87379,522
,,,,0.873797,522
,,,,0.873804,522
,,,,0.87381,521
,,,,0.873817,521
,,,,0.873824,521
,,,,0.87383,521
,,,,0.873837,521
,,,,0.873843,522
,,,,0.87385,522
,,,,0.873857,522
,,,,0.873863,522
,,,,0.87387,522
,,,,0.873877,522
,,,,0.873883,522
,,,,0.87389,522
,,,,0.873896,522
,,,,0.873903,522
,,,,0.87391,522
,,,,0.873916,523
,,,,0.873923,523
,,,,0.873929,523
,,,,0.873936,523
,,,,0.873943,523
,,,,0.873949,523
,,,,0.873956,523
,,,,0.873963,523
,,,,0.873969,523
,,,,0.873976,523
,,,,0.873982,523
,,,,0.873989,522
,,,,0.873996,522
,,,,0.874002,522
,,,,0.874009,522
,,,,0.874016,522
,,,,0.874022,522
,,,,0.874029,522
,,,,0.874035,522
,,,,0.874042,522
,,,,0.874049,522
,,,,0.874055,522
,,,,0.874062,522
,,,,0.874068,522
,,,,0.874075,522
,,,,0.874082,522
,,,,0.874088,522
,,,,0.874095,522
,,,,0.874102,522
,,,,0.874108,522
,,,,0.874115,522
,,,,0.874121,522
,,,,0.874128,522
,,,,0.874135,522
,,,,0.874141,522
,,,,0.874148,522
,,,,0.874155,522
,,,,0.874161,522
,,,,0.874168,522
,,,,0.874174,522
,,,,0.874181,522
,,,,0.874188,522
,,,,0.874194,522
,,,,0.874201,522
,,,,0.874207,522
,,,,0.874214,522
,,,,0.874221,522
,,,,0.874227,522
,,,,0.874234,522
,,,,0.874241,522
,,,,0.874247,522
,,,,0.874254,522
,,,,0.87426,522
,,,,0.874267,522
,,,,0.874274,522
,,,,0.87428,522
,,,,0.874287,522
,,,,0.874294,522
,,,,0.8743,522
,,,,0.874307,522
,,,,0.874313,522
,,,,0.87432,522
,,,,0.874327,522
,,,,0.874333,522
,,,,0.87434,522
,,,,0.874346,522
,,,,0.874353,522
,,,,0.87436,522
,,,,0.874366,522
,,,,0.874373,522
,,,,0.87438,522
,,,,0.874386,522
,,,,0.874393,522
,,,,0.874399,522
,,,,0.874406,522
,,,,0.874413,522
,,,,0.874419,522
,,,,0.874426,522
,,,,0.874433,522
,,,,0.874439,522
,,,,0.874446,522
,,,,0.874452,522
,,,,0.874459,522
,,,,0.874466,522
,,,,0.874472,522
,,,,0.874479,522
,,,,0.874485,522
,,,,0.874492,522
,,,,0.874499,522
,,,,0.874505,522
,,,,0.874512,522
,,,,0.874519,522
,,,,0.874525,522
,,,,0.874532,521
,,,,0.874538,521
,,,,0.874545,521
,,,,0.874552,521
,,,,0.874558,522
,,,,0.874565,522
,,,,0.874572,522
,,,,0.874578,522
,,,,0.874585,522
,,,,0.874591,522
,,,,0.874598,522
,,,,0.874605,522
,,,,0.874611,522
,,,,0.874618,522
,,,,0.874625,522
,,,,0.874631,522
,,,,0.874638,522
,,,,0.874644,522
,,,,0.874651,522
,,,,0.874658,522
,,,,0.874664,522
,,,,0.874671,522
,,,,0.874677,522
,,,,0.874684,522
,,,,0.874691,522
,,,,0.874697,522
,,,,0.874704,522
,,,,0.874711,522
,,,,0.874717,522
,,,,0.874724,522
,,,,0.87473,522
,,,,0.874737,522
,,,,0.874744,522
,,,,0.87475,523
,,,,0.874757,523
,,,,0.874764,523
,,,,0.87477,523
,,,,0.874777,523
,,,,0.874783,523
,,,,0.87479,523
,,,,0.874797,523
,,,,0.874803,523
,,,,0.87481,523
,,,,0.874816,523
,,,,0.874823,523
,,,,0.87483,523
,,,,0.874836,523
,,,,0.874843,523
,,,,0.87485,523
,,,,0.874856,523
,,,,0.874863,523
,,,,0.874869,523
,,,,0.874876,523
,,,,0.874883,523
,,,,0.874889,524
,,,,0.874896,524
,,,,0.874903,524
,,,,0.874909,524
,,,,0.874916,524
,,,,0.874922,524
,,,,0.874929,524
,,,,0.874936,524
,,,,0.874942,524
,,,,0.874949,524
,,,,0.874955,524
,,,,0.874962,524
,,,,0.874969,524
,,,,0.874975,524
,,,,0.874982,524
,,,,0.874989,524
,,,,0.874995,524
,,,,0.875002,524
,,,,0.875008,524
,,,,0.875015,524
,,,,0.875022,524
,,,,0.875028,524
,,,,0.875035,524
,,,,0.875042,524
,,,,0.875048,523
,,,,0.875055,523
,,,,0.875061,523
,,,,0.875068,523
,,,,0.875075,523
,,,,0.875081,523
,,,,0.875088,524
,,,,0.875094,524
,,,,0.875101,524
,,,,0.875108,524
,,,,0.875114,524
,,,,0.875121,524
,,,,0.875128,524
,,,,0.875134,524
,,,,0.875141,524
,,,,0.875147,524
,,,,0.875154,524
,,,,0.875161,524
,,,,0.875167,524
,,,,0.875174,524
,,,,0.875181,524
,,,,0.875187,524
,,,,0.875194,524
,,,,0.8752,524
,,,,0.875207,524
,,,,0.875214,524
,,,,0.87522,524
,,,,0.875227,524
,,,,0.875233,524
,,,,0.87524,524
,,,,0.875247,524
,,,,0.875253,524
,,,,0.87526,524
,,,,0.875267,524
,,,,0.875273,524
,,,,0.87528,524
,,,,0.875286,524
,,,,0.875293,524
,,,,0.8753,524
,,,,0.875306,524
,,,,0.875313,524
,,,,0.87532,524
,,,,0.875326,524
,,,,0.875333,524
,,,,0.875339,524
,,,,0.875346,524
,,,,0.875353,524
,,,,0.875359,524
,,,,0.875366,524
,,,,0.875372,524
,,,,0.875379,524
,,,,0.875386,524
,,,,0.875392,524
,,,,0.875399,524
,,,,0.875406,524
,,,,0.875412,525
,,,,0.875419,525
,,,,0.875425,525
,,,,0.875432,525
,,,,0.875439,525
,,,,0.875445,525
,,,,0.875452,525
,,,,0.875459,525
,,,,0.875465,525
,,,,0.875472,525
,,,,0.875478,525
,,,,0.875485,525
,,,,0.875492,525
,,,,0.875498,525
,,,,0.875505,525
,,,,0.875511,525
,,,,0.875518,525
,,,,0.875525,525
,,,,0.875531,525
,,,,0.875538,525
,,,,0.875545,525
,,,,0.875551,525
,,,,0.875558,525
,,,,0.875564,524
,,,,0.875571,524
,,,,0.875578,524
,,,,0.875584,524
,,,,0.875591,524
,,,,0.875598,524
,,,,0.875604,524
,,,,0.875611,524
,,,,0.875617,524
,,,,0.875624,524
,,,,0.875631,524
,,,,0.875637,524
,,,,0.875644,524
,,,,0.87565,524
,,,,0.875657,524
,,,,0.875664,524
,,,,0.87567,525
,,,,0.875677,525
,,,,0.875684,525
,,,,0.87569,525
,,,,0.875697,525
,,,,0.875703,525
,,,,0.87571,525
,,,,0.875717,525
,,,,0.875723,525
,,,,0.87573,525
,,,,0.875737,525
,,,,0.875743,525
,,,,0.87575,525
,,,,0.875756,525
,,,,0.875763,525
,,,,0.87577,525
,,,,0.875776,525
,,,,0.875783,525
,,,,0.875789,525
,,,,0.875796,525
,,,,0.875803,525
,,,,0.875809,525
,,,,0.875816,525
,,,,0.875823,525
,,,,0.875829,525
,,,,0.875836,525
,,,,0.875842,526
,,,,0.875849,526
,,,,0.875856,526
,,,,0.875862,526
,,,,0.875869,526
,,,,0.875876,526
,,,,0.875882,526
,,,,0.875889,526
,,,,0.875895,527
,,,,0.875902,527
,,,,0.875909,527
,,,,0.875915,527
,,,,0.875922,527
,,,,0.875928,527
,,,,0.875935,527
,,,,0.875942,527
,,,,0.875948,527
,,,,0.875955,526
,,,,0.875962,526
,,,,0.875968,526
,,,,0.875975,526
,,,,0.875981,526
,,,,0.875988,526
,,,,0.875995,526
,,,,0.876001,526
,,,,0.876008,526
,,,,0.876015,526
,,,,0.876021,526
,,,,0.876028,526
,,,,0.876034,526
,,,,0.876041,526
,,,,0.876048,526
,,,,0.876054,526
,,,,0.876061,526
,,,,0.876068,526
,,,,0.876074,526
,,,,0.876081,526
,,,,0.876087,526
,,,,0.876094,526
,,,,0.876101,526
,,,,0.876107,526
,,,,0.876114,526
,,,,0.87612,526
,,,,0.876127,526
,,,,0.876134,525
,,,,0.87614,525
,,,,0.876147,525
,,,,0.876154,525
,,,,0.87616,525
,,,,0.876167,525
,,,,0.876173,525
,,,,0.87618,525
,,,,0.876187,525
,,,,0.876193,525
,,,,0.8762,525
,,,,0.876207,525
,,,,0.876213,525
,,,,0.87622,525
,,,,0.876226,525
,,,,0.876233,525
,,,,0.87624,525
,,,,0.876246,525
,,,,0.876253,525
,,,,0.876259,525
,,,,0.876266,525
,,,,0.876273,525
,,,,0.876279,525
,,,,0.876286,525
,,,,0.876293,525
,,,,0.876299,525
,,,,0.876306,525
,,,,0.876312,525
,,,,0.876319,525
,,,,0.876326,525
,,,,0.876332,525
,,,,0.876339,525
,,,,0.876346,524
,,,,0.876352,524
,,,,0.876359,524
,,,,0.876365,524
,,,,0.876372,524
,,,,0.876379,524
,,,,0.876385,524
,,,,0.876392,525
,,,,0.876398,525
,,,,0.876405,525
,,,,0.876412,525
,,,,0.876418,525
,,,,0.876425,525
,,,,0.876432,525
,,,,0.876438,525
,,,,0.876445,525
,,,,0.876451,525
,,,,0.876458,525
,,,,0.876465,525
,,,,0.876471,525
,,,,0.876478,524
,,,,0.876485,524
,,,,0.876491,524
,,,,0.876498,524
,,,,0.876504,524
,,,,0.876511,524
,,,,0.876518,524
,,,,0.876524,524
,,,,0.876531,523
,,,,0.876537,523
,,,,0.876544,524
,,,,0.876551,524
,,,,0.876557,524
,,,,0.876564,524
,,,,0.876571,524
,,,,0.876577,524
,,,,0.876584,524
,,,,0.87659,524
,,,,0.876597,524
,,,,0.876604,524
,,,,0.87661,524
,,,,0.876617,524
,,,,0.876624,525
,,,,0.87663,525
,,,,0.876637,525
,,,,0.876643,525
,,,,0.87665,525
,,,,0.876657,525
,,,,0.876663,525
,,,,0.87667,525
,,,,0.876676,524
,,,,0.876683,524
,,,,0.87669,524
,,,,0.876696,524
,,,,0.876703,524
,,,,0.87671,524
,,,,0.876716,524
,,,,0.876723,524
,,,,0.876729,524
,,,,0.876736,524
,,,,0.876743,523
