Dx5,Fx5,Dx4,Fx4,Dx3,Fx3,Dx2,Fx2,Dx1.5,Fx1.5,Dx1.2,Fx1.2,Dx1,Fx1,Dx0.875,Fx0.875
,,,,,,,,0.872371,632,,,0.824148,622,0.816665,785
,,,,,,,,0.872391,632,,,0.82416,622,0.816676,785
,,,,,,,,0.872411,632,,,0.824173,622,0.816687,785
,,,,,,,,0.872431,632,,,0.824185,622,0.816698,785
,,,,,,,,0.872452,632,,,0.824197,622,0.816709,785
,,,,,,,,0.872472,632,,,0.82421,622,0.81672,785
,,,,,,,,0.872492,631,,,0.824222,622,0.816731,785
,,,,,,,,0.872512,631,,,0.824234,622,0.816743,785
,,,,,,,,0.872533,631,,,0.824246,622,0.816754,785
,,,,,,,,0.872553,631,,,0.824259,622,0.816765,785
,,,,,,,,0.872573,631,,,0.824271,622,0.816776,785
,,,,,,,,0.872593,631,,,0.824283,622,0.816787,785
,,,,,,,,0.872614,631,,,0.824296,623,0.816798,785
,,,,,,,,0.872634,631,,,0.824308,622,0.816809,785
,,,,,,,,0.872654,632,,,0.82432,622,0.81682,785
,,,,,,,,0.872674,632,,,0.824333,622,0.816831,785
,,,,,,,,0.872695,632,,,0.824345,622,0.816842,785
,,,,,,,,0.872715,632,,,0.824357,622,0.816853,785
,,,,,,,,0.872735,632,,,0.82437,622,0.816865,785
,,,,,,,,0.872755,632,,,0.824382,622,0.816876,785
,,,,,,,,0.872776,632,,,0.824394,622,0.816887,785
,,,,,,,,0.872796,632,,,0.824407,622,0.816898,785
,,,,,,,,0.872816,632,,,0.824419,622,0.816909,785
,,,,,,,,0.872836,632,,,0.824431,622,0.81692,785
,,,,,,,,0.872857,631,,,0.824444,621,0.816931,785
,,,,,,,,0.872877,631,,,0.824456,621,0.816942,785
,,,,,,,,0.872897,631,,,0.824468,621,0.816953,785
,,,,,,,,0.872917,631,,,0.82448,621,0.816964,785
,,,,,,,,0.872938,631,,,0.824493,621,0.816975,785
,,,,,,,,0.872958,631,,,0.824505,621,0.816986,785
,,,,,,,,0.872978,631,,,0.824517,621,0.816998,786
,,,,,,,,0.872998,631,,,0.82453,621,0.817009,786
,,,,,,,,0.873019,630,,,0.824542,621,0.81702,786
,,,,,,,,0.873039,630,,,0.824554,622,0.817031,786
,,,,,,,,0.873059,630,,,0.824567,622,0.817042,786
,,,,,,,,0.873079,630,,,0.824579,622,0.817053,786
,,,,,,,,0.8731,630,,,0.824591,622,0.817064,786
,,,,,,,,0.87312,630,,,0.824604,622,0.817075,786
,,,,,,,,0.87314,630,,,0.824616,622,0.817086,786
,,,,,,,,0.87316,630,,,0.824628,622,0.817097,786
,,,,,,,,0.87318,630,,,0.824641,622,0.817108,786
,,,,,,,,0.873201,630,,,0.824653,622,0.817119,786
,,,,,,,,0.873221,630,,,0.824665,622,0.817131,786
,,,,,,,,0.873241,631,,,0.824677,622,0.817142,786
,,,,,,,,0.873261,631,,,0.82469,622,0.817153,786
,,,,,,,,0.873282,631,,,0.824702,622,0.817164,787
,,,,,,,,0.873302,631,,,0.824714,622,0.817175,787
,,,,,,,,0.873322,631,,,0.824727,623,0.817186,787
,,,,,,,,0.873342,631,,,0.824739,623,0.817197,787
,,,,,,,,0.873363,632,,,0.824751,623,0.817208,787
,,,,,,,,0.873383,632,,,0.824764,623,0.817219,787
,,,,,,,,0.873403,632,,,0.824776,623,0.81723,787
,,,,,,,,0.873423,632,,,0.824788,623,0.817241,787
,,,,,,,,0.873444,632,,,0.824801,623,0.817252,787
,,,,,,,,0.873464,633,,,0.824813,623,0.817264,787
,,,,,,,,0.873484,633,,,0.824825,623,0.817275,787
,,,,,,,,0.873504,633,,,0.824838,623,0.817286,787
,,,,,,,,0.873525,634,,,0.82485,623,0.817297,787
,,,,,,,,0.873545,634,,,0.824862,623,0.817308,787
,,,,,,,,0.873565,634,,,0.824875,623,0.817319,787
,,,,,,,,0.873585,634,,,0.824887,623,0.81733,787
,,,,,,,,0.873606,634,,,0.824899,623,0.817341,787
,,,,,,,,0.873626,635,,,0.824911,623,0.817352,786
,,,,,,,,0.873646,635,,,0.824924,623,0.817363,786
,,,,,,,,0.873666,635,,,0.824936,623,0.817374,786
,,,,,,,,0.873687,635,,,0.824948,623,0.817385,786
,,,,,,,,0.873707,635,,,0.824961,623,0.817397,786
,,,,,,,,0.873727,634,,,0.824973,623,0.817408,786
,,,,,,,,0.873747,634,,,0.824985,624,0.817419,786
,,,,,,,,0.873768,634,,,0.824998,624,0.81743,786
,,,,,,,,0.873788,634,,,0.82501,624,0.817441,786
,,,,,,,,0.873808,634,,,0.825022,624,0.817452,786
,,,,,,,,0.873828,634,,,0.825035,624,0.817463,786
,,,,,,,,0.873849,634,,,0.825047,624,0.817474,786
,,,,,,,,0.873869,634,,,0.825059,624,0.817485,786
,,,,,,,,0.873889,634,,,0.825072,624,0.817496,786
,,,,,,,,0.873909,634,,,0.825084,624,0.817507,786
,,,,,,,,0.87393,634,,,0.825096,624,0.817519,786
,,,,,,,,0.87395,634,,,0.825109,625,0.81753,786
,,,,,,,,0.87397,634,,,0.825121,625,0.817541,786
,,,,,,,,0.87399,634,,,0.825133,625,0.817552,786
,,,,,,,,0.874011,634,,,0.825145,625,0.817563,786
,,,,,,,,0.874031,634,,,0.825158,625,0.817574,786
,,,,,,,,0.874051,634,,,0.82517,625,0.817585,786
,,,,,,,,0.874071,634,,,0.825182,625,0.817596,786
,,,,,,,,0.874092,634,,,0.825195,625,0.817607,786
,,,,,,,,0.874112,635,,,0.825207,624,0.817618,786
,,,,,,,,0.874132,635,,,0.825219,624,0.817629,786
,,,,,,,,0.874152,635,,,0.825232,624,0.81764,786
,,,,,,,,0.874173,635,,,0.825244,624,0.817652,786
,,,,,,,,0.874193,635,,,0.825256,624,0.817663,786
,,,,,,,,0.874213,635,,,0.825269,624,0.817674,786
,,,,,,,,0.874233,635,,,0.825281,624,0.817685,786
,,,,,,,,0.874254,634,,,0.825293,624,0.817696,786
,,,,,,,,0.874274,634,,,0.825306,624,0.817707,786
,,,,,,,,0.874294,634,,,0.825318,624,0.817718,786
,,,,,,,,0.874314,634,,,0.82533,624,0.817729,786
,,,,,,,,0.874335,634,,,0.825343,624,0.81774,786
,,,,,,,,0.874355,634,,,0.825355,624,0.817751,786
,,,,,,,,0.874375,634,,,0.825367,624,0.817762,786
,,,,,,,,0.874395,634,,,0.825379,624,0.817773,786
,,,,,,,,0.874416,634,,,0.825392,624,0.817785,786
,,,,,,,,0.874436,634,,,0.825404,624,0.817796,786
,,,,,,,,0.874456,634,,,0.825416,624,0.817807,786
,,,,,,,,0.874476,634,,,0.825429,624,0.817818,786
,,,,,,,,0.874497,634,,,0.825441,624,0.817829,787
,,,,,,,,0.874517,634,,,0.825453,624,0.81784,787
,,,,,,,,0.874537,634,,,0.825466,624,0.817851,787
,,,,,,,,0.874557,634,,,0.825478,624,0.817862,787
,,,,,,,,0.874578,634,,,0.82549,624,0.817873,788
,,,,,,,,0.874598,634,,,0.825503,624,0.817884,788
,,,,,,,,0.874618,634,,,0.825515,624,0.817895,788
,,,,,,,,0.874638,635,,,0.825527,624,0.817906,788
,,,,,,,,0.874659,635,,,0.82554,624,0.817918,788
,,,,,,,,0.874679,635,,,0.825552,624,0.817929,789
,,,,,,,,0.874699,635,,,0.825564,624,0.81794,789
,,,,,,,,0.874719,635,,,0.825576,624,0.817951,789
,,,,,,,,0.87474,635,,,0.825589,624,0.817962,789
,,,,,,,,0.87476,635,,,0.825601,624,0.817973,789
,,,,,,,,0.87478,635,,,0.825613,624,0.817984,789
,,,,,,,,0.8748,635,,,0.825626,624,0.817995,789
,,,,,,,,0.874821,635,,,0.825638,624,0.818006,789
,,,,,,,,0.874841,635,,,0.82565,624,0.818017,789
,,,,,,,,0.874861,636,,,0.825663,624,0.818028,789
,,,,,,,,0.874881,636,,,0.825675,624,0.818039,789
,,,,,,,,0.874902,636,,,0.825687,624,0.818051,789
,,,,,,,,0.874922,636,,,0.8257,624,0.818062,789
,,,,,,,,0.874942,636,,,0.825712,624,0.818073,788
,,,,,,,,0.874962,636,,,0.825724,624,0.818084,788
,,,,,,,,0.874982,636,,,0.825737,624,0.818095,788
,,,,,,,,0.875003,637,,,0.825749,624,0.818106,788
,,,,,,,,0.875023,637,,,0.825761,624,0.818117,788
,,,,,,,,0.875043,637,,,0.825774,624,0.818128,788
,,,,,,,,0.875063,637,,,0.825786,624,0.818139,788
,,,,,,,,0.875084,638,,,0.825798,624,0.81815,788
,,,,,,,,0.875104,638,,,0.82581,625,0.818161,788
,,,,,,,,0.875124,638,,,0.825823,625,0.818173,788
,,,,,,,,0.875144,638,,,0.825835,625,0.818184,788
,,,,,,,,0.875165,638,,,0.825847,625,0.818195,788
,,,,,,,,0.875185,638,,,0.82586,625,0.818206,788
,,,,,,,,0.875205,638,,,0.825872,625,0.818217,787
,,,,,,,,0.875225,638,,,0.825884,625,0.818228,787
,,,,,,,,0.875246,639,,,0.825897,625,0.818239,788
,,,,,,,,0.875266,639,,,0.825909,625,0.81825,788
,,,,,,,,0.875286,639,,,0.825921,625,0.818261,788
,,,,,,,,0.875306,639,,,0.825934,625,0.818272,788
,,,,,,,,0.875327,639,,,0.825946,625,0.818283,788
,,,,,,,,0.875347,639,,,0.825958,625,0.818294,788
,,,,,,,,0.875367,639,,,0.825971,625,0.818306,788
,,,,,,,,0.875387,639,,,0.825983,625,0.818317,788
,,,,,,,,0.875408,639,,,0.825995,625,0.818328,788
,,,,,,,,0.875428,638,,,0.826008,625,0.818339,788
,,,,,,,,0.875448,638,,,0.82602,625,0.81835,788
,,,,,,,,0.875468,638,,,0.826032,625,0.818361,789
,,,,,,,,0.875489,638,,,0.826044,625,0.818372,789
,,,,,,,,0.875509,638,,,0.826057,625,0.818383,789
,,,,,,,,0.875529,637,,,0.826069,625,0.818394,789
,,,,,,,,0.875549,637,,,0.826081,625,0.818405,789
,,,,,,,,0.87557,637,,,0.826094,625,0.818416,789
,,,,,,,,0.87559,637,,,0.826106,625,0.818427,789
,,,,,,,,0.87561,637,,,0.826118,625,0.818439,789
,,,,,,,,0.87563,637,,,0.826131,625,0.81845,789
,,,,,,,,0.875651,637,,,0.826143,624,0.818461,789
,,,,,,,,0.875671,637,,,0.826155,624,0.818472,790
,,,,,,,,0.875691,637,,,0.826168,624,0.818483,790
,,,,,,,,0.875711,637,,,0.82618,624,0.818494,790
,,,,,,,,0.875732,637,,,0.826192,624,0.818505,790
,,,,,,,,0.875752,637,,,0.826205,624,0.818516,790
,,,,,,,,0.875772,636,,,0.826217,624,0.818527,790
,,,,,,,,0.875792,636,,,0.826229,624,0.818538,790
,,,,,,,,0.875813,636,,,0.826242,624,0.818549,790
,,,,,,,,0.875833,636,,,0.826254,624,0.81856,790
,,,,,,,,0.875853,636,,,0.826266,625,0.818572,791
,,,,,,,,0.875873,636,,,0.826278,625,0.818583,791
,,,,,,,,0.875894,636,,,0.826291,625,0.818594,791
,,,,,,,,0.875914,635,,,0.826303,625,0.818605,791
,,,,,,,,0.875934,635,,,0.826315,625,0.818616,791
,,,,,,,,0.875954,635,,,0.826328,625,0.818627,791
,,,,,,,,0.875975,635,,,0.82634,625,0.818638,791
,,,,,,,,0.875995,636,,,0.826352,625,0.818649,792
,,,,,,,,0.876015,636,,,0.826365,624,0.81866,792
,,,,,,,,0.876035,636,,,0.826377,624,0.818671,792
,,,,,,,,0.876056,636,,,0.826389,624,0.818682,792
,,,,,,,,0.876076,636,,,0.826402,624,0.818693,792
,,,,,,,,0.876096,636,,,0.826414,624,0.818705,792
,,,,,,,,0.876116,636,,,0.826426,624,0.818716,792
,,,,,,,,0.876137,636,,,0.826439,624,0.818727,792
,,,,,,,,0.876157,636,,,0.826451,624,0.818738,792
,,,,,,,,0.876177,636,,,0.826463,624,0.818749,792
,,,,,,,,0.876197,636,,,0.826475,624,0.81876,793
,,,,,,,,0.876218,635,,,0.826488,624,0.818771,793
,,,,,,,,0.876238,635,,,0.8265,624,0.818782,793
,,,,,,,,0.876258,635,,,0.826512,624,0.818793,793
,,,,,,,,0.876278,635,,,0.826525,624,0.818804,793
,,,,,,,,0.876299,635,,,0.826537,624,0.818815,793
,,,,,,,,0.876319,635,,,0.826549,624,0.818827,793
,,,,,,,,0.876339,634,,,0.826562,624,0.818838,793
,,,,,,,,0.876359,634,,,0.826574,624,0.818849,793
,,,,,,,,0.87638,634,,,0.826586,624,0.81886,793
,,,,,,,,0.8764,634,,,0.826599,624,0.818871,793
,,,,,,,,0.87642,634,,,0.826611,623,0.818882,793
,,,,,,,,0.87644,634,,,0.826623,623,0.818893,793
,,,,,,,,0.876461,634,,,0.826636,623,0.818904,793
,,,,,,,,0.876481,633,,,0.826648,623,0.818915,794
,,,,,,,,0.876501,633,,,0.82666,623,0.818926,794
,,,,,,,,0.876521,633,,,0.826673,623,0.818937,794
,,,,,,,,0.876542,633,,,0.826685,623,0.818948,793
,,,,,,,,0.876562,633,,,0.826697,623,0.81896,793
,,,,,,,,0.876582,633,,,0.826709,623,0.818971,793
,,,,,,,,0.876602,633,,,0.826722,623,0.818982,793
,,,,,,,,0.876623,633,,,0.826734,623,0.818993,793
,,,,,,,,0.876643,634,,,0.826746,623,0.819004,793
,,,,,,,,0.876663,634,,,0.826759,623,0.819015,793
,,,,,,,,0.876683,634,,,0.826771,623,0.819026,793
,,,,,,,,0.876704,634,,,0.826783,623,0.819037,793
,,,,,,,,0.876724,634,,,0.826796,623,0.819048,793
,,,,,,,,0.876744,635,,,0.826808,623,0.819059,793
,,,,,,,,0.876764,635,,,0.82682,622,0.81907,793
,,,,,,,,0.876784,635,,,0.826833,622,0.819081,793
,,,,,,,,0.876805,636,,,0.826845,622,0.819093,793
,,,,,,,,0.876825,636,,,0.826857,622,0.819104,793
,,,,,,,,0.876845,636,,,0.82687,622,0.819115,793
,,,,,,,,0.876865,636,,,0.826882,622,0.819126,793
,,,,,,,,0.876886,636,,,0.826894,622,0.819137,793
,,,,,,,,0.876906,636,,,0.826907,622,0.819148,793
,,,,,,,,0.876926,636,,,0.826919,622,0.819159,793
,,,,,,,,0.876946,636,,,0.826931,622,0.81917,793
,,,,,,,,0.876967,636,,,0.826943,621,0.819181,793
,,,,,,,,0.876987,636,,,0.826956,621,0.819192,792
,,,,,,,,0.877007,636,,,0.826968,621,0.819203,792
,,,,,,,,0.877027,636,,,0.82698,621,0.819214,792
,,,,,,,,0.877048,636,,,0.826993,621,0.819226,792
,,,,,,,,0.877068,636,,,0.827005,621,0.819237,792
,,,,,,,,0.877088,636,,,0.827017,621,0.819248,792
,,,,,,,,0.877108,635,,,0.82703,621,0.819259,792
,,,,,,,,0.877129,635,,,0.827042,621,0.81927,792
,,,,,,,,0.877149,635,,,0.827054,621,0.819281,792
,,,,,,,,0.877169,635,,,0.827067,621,0.819292,792
,,,,,,,,0.877189,635,,,0.827079,621,0.819303,792
,,,,,,,,0.87721,635,,,0.827091,621,0.819314,791
,,,,,,,,0.87723,635,,,0.827104,621,0.819325,791
,,,,,,,,0.87725,635,,,0.827116,621,0.819336,791
,,,,,,,,0.87727,635,,,0.827128,621,0.819347,791
,,,,,,,,0.877291,635,,,0.82714,621,0.819359,791
,,,,,,,,0.877311,636,,,0.827153,621,0.81937,791
,,,,,,,,0.877331,636,,,0.827165,622,0.819381,791
,,,,,,,,0.877351,636,,,0.827177,622,0.819392,791
,,,,,,,,0.877372,636,,,0.82719,622,0.819403,791
,,,,,,,,0.877392,636,,,0.827202,622,0.819414,791
,,,,,,,,0.877412,636,,,0.827214,622,0.819425,791
,,,,,,,,0.877432,636,,,0.827227,622,0.819436,791
,,,,,,,,0.877453,636,,,0.827239,622,0.819447,791
,,,,,,,,0.877473,636,,,0.827251,622,0.819458,791
,,,,,,,,0.877493,636,,,0.827264,622,0.819469,791
,,,,,,,,0.877513,636,,,0.827276,621,0.819481,791
,,,,,,,,0.877534,636,,,0.827288,621,0.819492,790
,,,,,,,,0.877554,636,,,0.827301,621,0.819503,790
,,,,,,,,0.877574,636,,,0.827313,621,0.819514,790
,,,,,,,,0.877594,636,,,0.827325,621,0.819525,790
,,,,,,,,0.877615,636,,,0.827338,621,0.819536,790
,,,,,,,,0.877635,636,,,0.82735,621,0.819547,790
,,,,,,,,0.877655,636,,,0.827362,621,0.819558,790
,,,,,,,,0.877675,637,,,0.827374,621,0.819569,790
,,,,,,,,0.877696,637,,,0.827387,621,0.81958,790
,,,,,,,,0.877716,637,,,0.827399,621,0.819591,789
,,,,,,,,0.877736,637,,,0.827411,622,0.819602,789
,,,,,,,,0.877756,637,,,0.827424,622,0.819614,789
,,,,,,,,0.877777,637,,,0.827436,622,0.819625,789
,,,,,,,,0.877797,637,,,0.827448,622,0.819636,789
,,,,,,,,0.877817,637,,,0.827461,622,0.819647,789
,,,,,,,,0.877837,637,,,0.827473,622,0.819658,789
,,,,,,,,0.877858,637,,,0.827485,622,0.819669,789
,,,,,,,,0.877878,637,,,0.827498,622,0.81968,789
,,,,,,,,0.877898,637,,,0.82751,622,0.819691,789
,,,,,,,,0.877918,637,,,0.827522,622,0.819702,789
,,,,,,,,0.877939,637,,,0.827535,622,0.819713,789
,,,,,,,,0.877959,636,,,0.827547,622,0.819724,789
,,,,,,,,0.877979,636,,,0.827559,622,0.819735,789
,,,,,,,,0.877999,636,,,0.827572,622,0.819747,789
,,,,,,,,0.87802,636,,,0.827584,623,0.819758,789
,,,,,,,,0.87804,636,,,0.827596,623,0.819769,789
,,,,,,,,0.87806,636,,,0.827608,623,0.81978,790
,,,,,,,,0.87808,636,,,0.827621,623,0.819791,790
,,,,,,,,0.878101,636,,,0.827633,623,0.819802,790
,,,,,,,,0.878121,636,,,0.827645,623,0.819813,790
,,,,,,,,0.878141,636,,,0.827658,623,0.819824,790
,,,,,,,,0.878161,636,,,0.82767,623,0.819835,790
,,,,,,,,0.878182,636,,,0.827682,623,0.819846,790
,,,,,,,,0.878202,636,,,0.827695,623,0.819857,790
,,,,,,,,0.878222,636,,,0.827707,623,0.819868,790
,,,,,,,,0.878242,636,,,0.827719,623,0.81988,790
,,,,,,,,0.878263,636,,,0.827732,623,0.819891,790
,,,,,,,,0.878283,636,,,0.827744,623,0.819902,790
,,,,,,,,0.878303,636,,,0.827756,623,0.819913,791
,,,,,,,,0.878323,636,,,0.827769,623,0.819924,791
,,,,,,,,0.878344,636,,,0.827781,623,0.819935,791
,,,,,,,,0.878364,636,,,0.827793,624,0.819946,791
,,,,,,,,0.878384,636,,,0.827806,624,0.819957,791
,,,,,,,,0.878404,636,,,0.827818,624,0.819968,791
,,,,,,,,0.878425,636,,,0.82783,624,0.819979,791
,,,,,,,,0.878445,635,,,0.827842,624,0.81999,791
,,,,,,,,0.878465,635,,,0.827855,624,0.820001,791
,,,,,,,,0.878485,635,,,0.827867,624,0.820013,791
,,,,,,,,0.878506,635,,,0.827879,624,0.820024,791
,,,,,,,,0.878526,635,,,0.827892,624,0.820035,791
,,,,,,,,0.878546,635,,,0.827904,624,0.820046,791
,,,,,,,,0.878566,635,,,0.827916,624,0.820057,791
,,,,,,,,0.878586,635,,,0.827929,624,0.820068,791
,,,,,,,,0.878607,635,,,0.827941,624,0.820079,791
,,,,,,,,0.878627,635,,,0.827953,624,0.82009,791
,,,,,,,,0.878647,635,,,0.827966,624,0.820101,791
,,,,,,,,0.878667,635,,,0.827978,624,0.820112,791
,,,,,,,,0.878688,635,,,0.82799,624,0.820123,791
,,,,,,,,0.878708,635,,,0.828003,624,0.820135,791
,,,,,,,,0.878728,635,,,0.828015,624,0.820146,791
,,,,,,,,0.878748,636,,,0.828027,624,0.820157,790
,,,,,,,,0.878769,636,,,0.828039,624,0.820168,790
,,,,,,,,0.878789,636,,,0.828052,624,0.820179,790
,,,,,,,,0.878809,636,,,0.828064,624,0.82019,790
,,,,,,,,0.878829,636,,,0.828076,624,0.820201,790
,,,,,,,,0.87885,636,,,0.828089,624,0.820212,790
,,,,,,,,0.87887,636,,,0.828101,624,0.820223,790
,,,,,,,,0.87889,636,,,0.828113,624,0.820234,790
,,,,,,,,0.87891,636,,,0.828126,624,0.820245,790
,,,,,,,,0.878931,636,,,0.828138,624,0.820256,790
,,,,,,,,0.878951,636,,,0.82815,624,0.820268,790
,,,,,,,,0.878971,636,,,0.828163,624,0.820279,791
,,,,,,,,0.878991,636,,,0.828175,624,0.82029,791
,,,,,,,,0.879012,636,,,0.828187,624,0.820301,791
,,,,,,,,0.879032,636,,,0.8282,624,0.820312,791
,,,,,,,,0.879052,636,,,0.828212,624,0.820323,791
,,,,,,,,0.879072,636,,,0.828224,624,0.820334,791
,,,,,,,,0.879093,636,,,0.828237,624,0.820345,791
,,,,,,,,0.879113,636,,,0.828249,623,0.820356,791
,,,,,,,,0.879133,636,,,0.828261,623,0.820367,791
,,,,,,,,0.879153,636,,,0.828273,623,0.820378,791
,,,,,,,,0.879174,637,,,0.828286,623,0.820389,791
,,,,,,,,0.879194,637,,,0.828298,623,0.820401,791
,,,,,,,,0.879214,637,,,0.82831,623,0.820412,791
,,,,,,,,0.879234,637,,,0.828323,623,0.820423,791
,,,,,,,,0.879255,637,,,0.828335,623,0.820434,791
,,,,,,,,0.879275,637,,,0.828347,623,0.820445,791
,,,,,,,,0.879295,637,,,0.82836,624,0.820456,791
,,,,,,,,0.879315,637,,,0.828372,624,0.820467,791
,,,,,,,,0.879336,637,,,0.828384,624,0.820478,791
,,,,,,,,0.879356,637,,,0.828397,624,0.820489,791
,,,,,,,,0.879376,637,,,0.828409,624,0.8205,791
,,,,,,,,0.879396,637,,,0.828421,624,0.820511,791
,,,,,,,,0.879417,637,,,0.828434,624,0.820522,791
,,,,,,,,0.879437,637,,,0.828446,625,0.820534,791
,,,,,,,,0.879457,637,,,0.828458,625,0.820545,791
,,,,,,,,0.879477,637,,,0.828471,625,0.820556,791
,,,,,,,,0.879498,636,,,0.828483,625,0.820567,791
,,,,,,,,0.879518,636,,,0.828495,625,0.820578,791
,,,,,,,,0.879538,636,,,0.828507,625,0.820589,791
,,,,,,,,0.879558,637,,,0.82852,625,0.8206,791
,,,,,,,,0.879579,637,,,0.828532,625,0.820611,791
,,,,,,,,0.879599,637,,,0.828544,625,0.820622,791
,,,,,,,,0.879619,637,,,0.828557,625,0.820633,791
,,,,,,,,0.879639,637,,,0.828569,625,0.820644,791
,,,,,,,,0.87966,637,,,0.828581,625,0.820655,791
,,,,,,,,0.87968,637,,,0.828594,625,0.820667,791
,,,,,,,,0.8797,637,,,0.828606,625,0.820678,791
,,,,,,,,0.87972,637,,,0.828618,625,0.820689,791
,,,,,,,,0.879741,637,,,0.828631,625,0.8207,791
,,,,,,,,0.879761,637,,,0.828643,625,0.820711,791
,,,,,,,,0.879781,637,,,0.828655,625,0.820722,791
,,,,,,,,0.879801,637,,,0.828668,625,0.820733,791
,,,,,,,,0.879822,637,,,0.82868,625,0.820744,792
,,,,,,,,0.879842,637,,,0.828692,625,0.820755,792
,,,,,,,,0.879862,637,,,0.828705,625,0.820766,792
,,,,,,,,0.879882,637,,,0.828717,626,0.820777,792
,,,,,,,,0.879903,638,,,0.828729,626,0.820788,792
,,,,,,,,0.879923,638,,,0.828741,626,0.8208,792
,,,,,,,,0.879943,638,,,0.828754,625,0.820811,792
,,,,,,,,0.879963,638,,,0.828766,625,0.820822,792
,,,,,,,,0.879984,639,,,0.828778,625,0.820833,792
,,,,,,,,0.880004,639,,,0.828791,625,0.820844,792
,,,,,,,,0.880024,639,,,0.828803,625,0.820855,792
,,,,,,,,0.880044,640,,,0.828815,625,0.820866,792
,,,,,,,,0.880065,640,,,0.828828,625,0.820877,792
,,,,,,,,0.880085,640,,,0.82884,625,0.820888,792
,,,,,,,,0.880105,641,,,0.828852,625,0.820899,791
,,,,,,,,0.880125,641,,,0.828865,625,0.82091,791
,,,,,,,,0.880146,641,,,0.828877,625,0.820922,791
,,,,,,,,0.880166,641,,,0.828889,625,0.820933,791
,,,,,,,,0.880186,641,,,0.828902,625,0.820944,791
,,,,,,,,0.880206,641,,,0.828914,625,0.820955,791
,,,,,,,,0.880227,641,,,0.828926,625,0.820966,791
,,,,,,,,0.880247,641,,,0.828938,625,0.820977,791
,,,,,,,,0.880267,641,,,0.828951,625,0.820988,791
,,,,,,,,0.880287,641,,,0.828963,625,0.820999,791
,,,,,,,,0.880308,641,,,0.828975,626,0.82101,791
,,,,,,,,0.880328,641,,,0.828988,626,0.821021,791
,,,,,,,,0.880348,641,,,0.829,626,0.821032,791
,,,,,,,,0.880368,641,,,0.829012,626,0.821043,791
,,,,,,,,0.880388,641,,,0.829025,626,0.821055,791
,,,,,,,,0.880409,641,,,0.829037,626,0.821066,791
,,,,,,,,0.880429,641,,,0.829049,626,0.821077,791
,,,,,,,,0.880449,640,,,0.829062,626,0.821088,792
,,,,,,,,0.880469,640,,,0.829074,626,0.821099,792
,,,,,,,,0.88049,640,,,0.829086,626,0.82111,792
,,,,,,,,0.88051,640,,,0.829099,626,0.821121,792
,,,,,,,,0.88053,640,,,0.829111,625,0.821132,792
,,,,,,,,0.88055,640,,,0.829123,625,0.821143,792
,,,,,,,,0.880571,639,,,0.829136,625,0.821154,792
,,,,,,,,0.880591,639,,,0.829148,625,0.821165,792
,,,,,,,,0.880611,639,,,0.82916,625,0.821176,792
,,,,,,,,0.880631,639,,,0.829172,625,0.821188,792
,,,,,,,,0.880652,639,,,0.829185,625,0.821199,792
,,,,,,,,0.880672,639,,,0.829197,625,0.82121,792
,,,,,,,,0.880692,639,,,0.829209,625,0.821221,792
,,,,,,,,0.880712,639,,,0.829222,625,0.821232,792
,,,,,,,,0.880733,639,,,0.829234,625,0.821243,792
,,,,,,,,0.880753,639,,,0.829246,625,0.821254,792
,,,,,,,,0.880773,640,,,0.829259,626,0.821265,792
,,,,,,,,0.880793,640,,,0.829271,626,0.821276,792
,,,,,,,,0.880814,640,,,0.829283,626,0.821287,792
,,,,,,,,0.880834,640,,,0.829296,626,0.821298,792
,,,,,,,,0.880854,640,,,0.829308,626,0.821309,792
,,,,,,,,0.880874,640,,,0.82932,626,0.821321,792
,,,,,,,,0.880895,640,,,0.829333,626,0.821332,792
,,,,,,,,0.880915,640,,,0.829345,626,0.821343,791
,,,,,,,,0.880935,640,,,0.829357,627,0.821354,791
,,,,,,,,0.880955,640,,,0.82937,627,0.821365,791
,,,,,,,,0.880976,640,,,0.829382,627,0.821376,791
,,,,,,,,0.880996,640,,,0.829394,627,0.821387,791
,,,,,,,,0.881016,640,,,0.829406,627,0.821398,791
,,,,,,,,0.881036,640,,,0.829419,627,0.821409,791
,,,,,,,,0.881057,640,,,0.829431,627,0.82142,791
,,,,,,,,0.881077,640,,,0.829443,627,0.821431,791
,,,,,,,,0.881097,640,,,0.829456,627,0.821442,791
,,,,,,,,0.881117,640,,,0.829468,627,0.821454,792
,,,,,,,,0.881138,640,,,0.82948,627,0.821465,792
,,,,,,,,0.881158,640,,,0.829493,627,0.821476,792
,,,,,,,,0.881178,640,,,0.829505,627,0.821487,792
,,,,,,,,0.881198,640,,,0.829517,627,0.821498,792
,,,,,,,,0.881219,640,,,0.82953,628,0.821509,792
,,,,,,,,0.881239,641,,,0.829542,628,0.82152,792
,,,,,,,,0.881259,641,,,0.829554,628,0.821531,792
,,,,,,,,0.881279,641,,,0.829567,628,0.821542,792
,,,,,,,,0.8813,641,,,0.829579,628,0.821553,792
,,,,,,,,0.88132,641,,,0.829591,628,0.821564,792
,,,,,,,,0.88134,641,,,0.829604,628,0.821576,792
,,,,,,,,0.88136,641,,,0.829616,628,0.821587,792
,,,,,,,,0.881381,641,,,0.829628,628,0.821598,792
,,,,,,,,0.881401,641,,,0.82964,628,0.821609,792
,,,,,,,,0.881421,642,,,0.829653,628,0.82162,792
